Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_SPS,RDKit2D_BalabanJ,RDKit2D_Chi0n,RDKit2D_Kappa1,RDKit2D_Kappa3,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,PubChemFP_fp_0,PubChemFP_fp_9,Mordred2D_nAtom,Mordred2D_ATS0se,Mordred2D_ATS2se,Mordred2D_ATS6se,Mordred2D_ATS0are,Mordred2D_ATS5p,Mordred2D_ATS6p,Mordred2D_ATS0i,Mordred2D_ATS2i,Mordred2D_ATS6i,Mordred2D_AATS0v,Mordred2D_ATSC1dv,Mordred2D_ATSC2dv,Mordred2D_ATSC0v,Mordred2D_ATSC1v,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC0i,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTse-1l,Mordred2D_BCUTare-1l,Mordred2D_BalabanJ,Mordred2D_SpMAD_DzZ,Mordred2D_SpAbs_Dzse,Mordred2D_SpMAD_Dzse,Mordred2D_SpMAD_Dzpe,Mordred2D_SpMAD_Dzare,Mordred2D_SpAbs_Dzi,Mordred2D_SpDiam_Dzi,Mordred2D_SpMAD_Dzi,Mordred2D_Sse,Mordred2D_Spe,Mordred2D_Sare,Mordred2D_Sp,Mordred2D_Si,Mordred2D_SsCH3,Mordred2D_ETA_dEpsilon_D,Mordred2D_fMF,Mordred2D_CIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID_h,Mordred2D_MID_C,Mordred2D_AMID_O,Mordred2D_apol,Mordred2D_bpol,Mordred2D_TopoPSA,ChemInfo_ISF,ChemInfo_RC1,ChemInfo_DIP,ChemInfo_DZPE,ChemInfo_CV
perfluoro-4-methyl-2-pentene,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,-7.154837962962963,0.6240137629103866,16.666666666666668,6.131237286455845,7.535573676110725,16.900000000000002,2.6596474533679477,0.0,0.0,0,0,3.968150864253701,4.5322000000000005,0,0,18,237.243096,357.44658000000004,288.0,239.22,13.954521000000003,5.584482000000001,4403.41365462,6504.932696449999,5463.97127712,259.2016377045418,-4.0,-3.0,211.62904915113117,-23.514338794570183,-0.908844444444456,-1.1377777777777698,-0.5505639999999977,151.9056249999999,8.439201388888883,3.74662819346956,2.487481589354981,2.2432713176353283,5.659680921581723,5.323065719192608,93.41862857963515,5.375701587757508,5.254216911569828,5.172235681358719,91.06995349750142,66.51432703493438,5.269043753426548,23.47997086671522,24.729411764705883,25.68,10.00239520958084,24.56732058648526,0.0,0.0,0.0,3.2516291673878226,59.97277866877317,-3.505219195412132,112.22,1.125505975006728,12.618927443214922,0.0,16.704,13.356,0.0,0.001053509,0.59548,0.1362,0.071765,57.0
perfluoro-1-ethyldecalin,FC(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F,-9.557499999999996,0.3095094911369541,41.47058823529412,3.4336079581728187,14.315218406202993,28.695518657315,1.9830436675938383,0.0,0.0,0,0,4.962132998673093,6.783200000000004,0,0,34,442.486192,787.484772,1088.1085159999998,444.82,78.755907,43.10623100000001,8199.71938956,14126.77962473,20297.95916893,264.034439588212,3.7681660899654106,-14.04498269896192,410.809330705137,22.151483518414118,0.856169204152246,1.0718339100346048,0.5186541487889238,294.8756249999998,8.672812499999994,3.7594705596090554,2.4991420171245484,2.255346021295438,3.4336079581728187,7.186124555842807,239.6108320502752,7.2382978284683,7.117898600916853,7.036685255785182,235.18430997385664,161.31931363543694,7.132589608431463,44.04661325564457,46.33725490196078,48.08,19.337724550898205,46.04008774188964,0.0,0.0,0.2941176470588235,4.150795459372777,110.49851565231236,-8.531453491816487,196.94000000000003,1.1113079383092768,26.40671741962433,0.0,32.294,24.486,0.0,0.00029442,0.19433,0.3092,0.141676,108.382
"2,3-dihydro-4H-pyran",C1=COCCC1,0.9131944444444444,0.4296890148292829,20.0,2.2551447208210704,3.684269172402757,3.720505415162455,0.7441340301580889,0.0,0.9131944444444444,0,0,1.1494591402824128,1.3105,8,0,14,104.802008,191.327944,0.0,82.22000000000001,1.7784516193959998,0.0,2298.7642824464924,3914.7629876188976,0.0,184.47466008274637,6.714285714285712,-14.673469387755109,703.2084279667114,-52.78314185640695,0.1214214285714281,0.1000000000000014,-0.5514066720000015,17.60532202328941,1.2575230016635293,1.8561704882913372,2.512105371557414,2.266428988288872,2.0,2.426306888486734,14.400863058119832,2.4277543763776315,2.415908299680124,2.3837976360507107,14.888660096143678,11.000856727580764,2.5006804811215355,13.88201019664967,13.250980392156864,13.440000000000005,8.674457485029938,15.870544656891912,0.0,0.0,0.4285714285714285,2.5435457481740578,14.279645278180825,-0.4298418102505377,72.02000000000002,0.328125,9.84375,0.328125,14.486344,9.761656,9.23,0.005803543,5.1672,1.2533,0.123211,19.779
"2,2,3-trifluoro-3-(trifluoromethyl)oxirane",FC(F)(F)C1(F)OC1(F)F,-5.65625,0.3947077659858097,37.8,2.778393761787928,4.176035128519226,7.6448218029350095,0.6950810437535399,0.0,0.0,0,0,1.0798127956080437,1.8375,0,0,10,131.973264,202.3104,0.0,131.86,0.0,0.0,2387.1581131125,3579.448892364999,0.0,254.92055163052336,-4.0,-6.0,106.75114302692224,-29.059914241002563,-0.8428300000000006,-1.0599999999999972,-0.6549927999999997,78.71090030624994,7.871090030624994,3.852211740284239,2.589681048872336,2.3466772633824675,2.778393761787928,3.484987103379639,33.607978632497584,3.5311574472672738,3.4224120673390432,3.3425464554113846,32.79500420505481,25.499598036527367,3.463128688263686,13.070648215586308,13.713725490196078,14.24,5.481437125748503,13.493046366437836,0.0,0.0,0.3,2.0264662506490403,32.51469829769222,-1.865082673598217,58.70000000000002,1.1989887714724776,6.364371955521792,0.1911504835123283,9.154,8.414,12.53,0.003669297,2.18391,0.5797,0.038921,29.215
tetrapropyl silicate,CCCO[Si](OCCC)(OCCC)OCCC,-2.879413580246914,0.5074984435343535,12.0,4.391491248304028,11.789847411347834,17.056883116883117,7.887010629576869,0.0,10.785663580246917,0,0,11.202026160764984,3.128400000000002,28,0,45,336.581092,640.265064,979.5808080000006,262.5476,133.346758584,133.57268409237602,7507.481559791372,13292.65887376958,20736.83830948257,184.9546664711464,-2.5886297820454183,120.70111263526898,2751.9394090192404,-222.37804619748997,-2.0909341234567926,-2.8559217777777794,-8.789629734847217,70.44280861169514,1.5653957469265587,0.4372480046401437,2.111888807989456,1.71746896718571,4.391491248304028,5.693816010614675,125.94070441445024,7.4451072463993055,7.503545990723062,7.526713094086526,137.8033818510416,85.70538815188746,8.12223299395193,44.53095411507649,42.29803921568626,42.936000000000014,28.412098203592823,51.375530314467646,8.272310090702948,0.0,0.0,4.125010840583706,45.91429777891253,-3.735610092711188,227.99,0.6098929153134562,22.090792967283665,0.4709260407795469,47.448204,50.473796,36.92,0.000473905,0.26356,0.1182,0.401662,81.566
amyl orthosilicate,CCCCCO[Si](OCCCCC)(OCCCCC)OCCCCC,-2.995495716805242,0.1858173634566078,12.0,4.617953103824094,17.446701660840215,25.05688311688312,14.867871396147102,0.0,11.515159654158571,0,0,18.87915981434409,6.249200000000007,44,0,69,504.4006439999999,982.101128,1329.047912,389.9876,205.22860370596004,226.754796128752,11480.518840899358,20686.276465496376,28268.94459493448,176.93384226219004,-2.9015794482433144,114.92441934337891,3957.3514940928767,-220.0706570524498,-2.0553329132535056,-2.81255803402645,-8.66269939148155,99.62062024830684,1.4437771050479251,0.4372440955966955,2.111883089029111,1.7174638546064638,4.617953103824094,9.194853578276026,273.50467704232017,10.966300408707855,11.023338014761157,11.0422904979755,291.15653835198657,180.0382922905208,11.657713310830529,67.63364894391843,64.10196078431373,65.01599999999999,42.800534131736526,78.69784748186109,8.81120903687462,0.0,0.0,4.8500514944607005,70.10504975707096,-6.912541538888729,340.7100000000001,0.4223214059100769,37.91991503246816,0.3262706303681195,71.47689199999999,66.525108,36.92,0.000242115,0.12588,0.2539,0.630891,119.854
hexyl silicate,CCCCCCO[Si](OCCCCCC)(OCCCCCC)OCCCCCC,-3.0362766124968505,0.1150508781130697,12.0,4.686917767625372,20.2751287855864,29.05688311688312,18.537098822955087,0.0,11.679541580992424,0,0,22.780229630730176,7.80960000000001,52,0,81,588.31042,1153.01916,1581.14684,453.7076000000001,241.314719143544,259.357776862336,13467.03748145335,24383.08526135977,34162.714188455866,174.70583553747989,-2.992934305031038,110.91401679584376,4559.005859578338,-219.4426992905691,-2.0457200426764053,-2.800825240054862,-8.627562539536003,114.20487185219412,1.4099366895332608,0.4372421864498627,2.111880391399485,1.7174613864195545,4.686917767625372,10.952409575377796,368.5410914269437,12.731094989151144,12.787798406246338,12.805678513564258,389.0765968853541,240.2699590644096,13.426425004146472,79.1849963583394,75.00392156862746,76.05600000000001,49.99475209580837,92.35900606555776,8.937072445189953,0.0,0.0,5.116814387168451,83.9566038930958,-8.482586069430786,397.07000000000016,0.3651613015743372,45.89187519971004,0.2821357334549919,83.491236,74.550764,36.92,0.000184604,0.09462,0.4249,0.746278,138.689
dichlorodifluorosilane,F[Si](F)(Cl)Cl,-4.666666666666666,0.3526072685869493,12.0,3.0237157840738176,2.011857892036909,5.656883116883116,76.18404647194465,0.0,0.0,0,0,1.589947684139451,1.8386,0,0,5,60.722294000000005,83.675625,0.0,52.66539999999999,0.0,0.0,1009.8766621362,1375.4430835129,0.0,573.3758292953266,-7.593086419753084,-16.51061728395062,433.5482884387967,-279.9556241712825,-1.7848960000000016,-1.904399999999999,-11.08357264,59.53764796587997,11.907529593175994,0.3801219286391755,2.107571741219876,1.708365187160966,3.0237157840738176,0.5737378524468311,12.207386932285504,2.532940237100814,2.598891906729073,2.8734166441206788,13.635397068566247,9.379683609792478,2.7978051402337494,6.222869628550619,6.345098039215686,6.24,6.589221556886228,6.121732103052317,0.0,0.0,0.0,0.8,33.99750303934175,-1.7443571795712152,63.43000000000001,1.7,0.0,0.0,11.004,16.646,0.0,0.004869262,2.92286,0.2672,0.009938,17.699
"1,1,1,2,4,4,4-heptafluoro-2-trifluoromethoxybutane",FC(F)(F)CC(F)(OC(F)(F)F)C(F)(F)F,-6.460277777777778,0.6936008404765441,18.375,5.06945014271758,6.894999801742681,15.26,4.855629959587554,0.0,0.0,0,0,3.7477829592193688,3.7033,2,0,18,224.491224,368.214308,144.0,221.28,13.394044206,2.7922410000000006,4224.797968700997,6735.009091415849,2731.98563856,231.47682396635244,19.39506172839506,58.641975308641975,358.3730501098976,-71.8276679467043,-1.3644749999999997,-1.7412345679012275,-1.2806437525289986,134.3644715811037,7.464692865616872,1.9900243929158383,2.5708998169318105,2.3272718860813857,5.06945014271758,5.273934952802341,82.25199442831831,5.325784523656869,5.195240624023478,5.07483114897,82.31267580171365,59.44587924159572,5.347441947351684,22.78514202476329,23.682352941176468,24.56,9.614123353293412,24.097442874523768,0.0,0.0,0.0,2.6016067457394683,53.35406477651888,-3.013906797317082,104.78000000000002,1.1724552654014004,10.47033673568617,0.1209584333141965,16.055586,14.872414,9.23,0.001090636,0.70515,1.4856,0.088008,51.0
tetraisopropyl silicate,CC(C)O[Si](OC(C)C)(OC(C)C)OC(C)C,-3.0478395061728403,0.6312186311226308,13.411764705882351,4.894960035648968,12.442394238613955,17.056883116883117,7.887010629576869,0.0,15.65722222222222,0,0,7.507474619657965,3.1220000000000017,28,0,45,336.581092,640.9192560000001,904.5758400000004,262.5476,118.799426712,176.50153118909415,7507.481559791372,13292.475497890384,18852.33503874389,184.9546664711464,21.411370217954563,102.67642127724434,2751.9394090192404,-222.37804619749,-2.090934123456792,-2.855921777777779,-8.789629734847217,70.44280861169514,1.5653957469265587,0.4372431878707847,2.1118675051104097,1.7174584544419962,4.894960035648968,4.772586801016517,110.64632023324032,6.545437588681073,6.60456742525685,6.628150271324718,122.61944675785853,75.94325064235966,7.229060341411749,44.53095411507649,42.29803921568626,42.936000000000014,28.412098203592823,51.375530314467646,15.65722222222222,0.0,0.0,4.125010840583706,52.27953765658581,-2.2404100927111874,227.99,0.6003098388971884,21.573530986990928,0.4633030595375005,47.448204,50.473796,36.92,0.000639606,0.33475,0.1065,0.399568,84.179
bis(trimethylsilyl)methane,C[Si](C)(C)C[Si](C)(C)C,-0.7309027777777781,0.544283213553573,14.0,3.746417931251032,7.707106781186548,9.433766233766232,8.433766233766233,0.0,14.781249999999998,0,0,2.7069883483644914,3.2020000000000017,20,0,29,196.29498000000007,344.6253639999998,544.195584,146.60520000000002,60.13139273999998,36.01364529276899,4718.81330675978,7540.120976716409,14978.329813964165,227.4479874978008,-3.823196958353521,10.8059775986847,2768.855160606999,910.8558556771064,-1.1981212841854925,-1.2496970273483938,9.677099164400015,71.9774524059041,2.481981117444969,0.3746319559406811,2.056990297731042,1.672614199231839,3.746417931251032,1.9674467586522684,52.194186955343575,5.750202366320902,6.009580346062347,6.434982897521302,56.26632666970744,41.05620205232152,6.185902219962425,27.43554260742899,25.74509803921569,25.992,21.608299401197613,32.60075841673845,14.781249999999998,0.0,0.0,3.727242977660361,32.77889574433721,-2.8046515836096413,158.63000000000002,0.4628948211770304,11.882963562373096,0.0,36.08586,50.94414,0.0,0.003118894,1.60022,0.1076,0.251079,59.56
"1,1,2,2-tetrafluoro-2-(2,2-difluoroethoxy)ethane",FC(F)COC(F)(F)C(F)F,-4.781319444444445,0.6048073047522099,13.090909090909092,3.729270365317557,5.0378424480850255,10.54,4.072672131295261,0.0,-1.6970833333333335,0,0,3.636425655409501,2.1260000000000003,4,0,15,166.38763600000004,266.347612,112.190464,157.47,10.306492635697998,3.1712237088490003,3253.623077299496,5111.255951629748,2346.825302185848,206.47049305188568,10.0,-15.0,452.632645031625,-96.17507034252402,-0.7682639999999972,-1.0193777777777715,-1.2626775346381514,97.26770143338368,6.484513428892246,1.987593231014888,2.6216552726144986,2.3794691881927235,3.729270365317557,4.496350260094736,48.21119696796319,4.54122826321955,4.424841790446797,4.308164053354648,48.71331338433009,38.77442599324892,4.5992117962845365,17.846321922796797,18.16470588235294,18.76,8.07854610778443,19.32362565828619,0.0,0.0,0.0,2.1006516669551294,40.44787589866777,-1.8462466664295571,83.65000000000002,1.0971957435601905,8.01866856050977,0.1757657449830781,13.491172,12.426828,9.23,0.003423102,1.84141,1.5323,0.092142,35.84
"1,1,1,2,3,3-hexafluoro-3-(2,2,3,3-tetrafluoropropoxy)propane",FC(F)C(F)(F)COC(F)(F)C(F)C(F)(F)F,-6.065856717687074,0.7021755184801585,16.41176470588235,4.575011524815802,7.549700340121933,16.259999999999994,4.558899188442871,0.0,-2.741898148148148,0,0,4.651558766589102,3.3966000000000003,4,0,21,245.46866800000004,403.066276,309.32778,237.21,22.206906451698003,18.03303963,4721.427628839496,7565.007822222247,6193.0803762798,221.5365343812159,16.38775510204081,-12.06122448979592,548.9585615372404,-82.31886506422384,-1.0156444444444404,-1.318458049886614,-1.2430657279582362,151.0921529427871,7.194864425847005,1.992497361908574,2.5862789665964616,2.3434453450420527,4.575011524815802,6.252545797026949,104.14793231506562,6.3019628766761215,6.174874987803216,6.050308930105976,104.7340213716105,82.612495633371,6.35339396239804,25.67297887836853,26.407843137254904,27.319999999999997,11.412677844311377,27.512732520447944,0.0,0.0,0.0,2.701383616819075,56.8994971651897,-3.057758907412189,118.87000000000003,1.1107383463101532,12.38222217316194,0.1148606284492684,19.059172,16.878828,9.23,0.001979573,1.04,1.8889,0.117185,56.024
"pentane, undecafluoro-3-(trifluoromethyl)-",FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,-8.21875,0.6431367638317385,16.5,6.49514989261,8.291502622129178,19.02,2.2541587742220357,0.0,0.0,0,0,4.047828758379401,4.652200000000001,0,0,20,269.243096,433.3825800000001,144.0,272.84,14.888610000000003,2.7922410000000006,5010.5215743,7896.784435489998,2731.98563856,250.98587450230244,-4.4100000000000135,-6.8400000000000105,222.2105016086877,-25.92455852101368,-1.0020010000000046,-1.2544000000000188,-0.6069968099999955,159.5009062499999,7.975045312499995,3.800975239036149,2.538816845661702,2.295683682277534,6.49514989261,5.650460730364896,110.15922801335547,5.705466400667777,5.57851439354738,5.492848125429833,107.42350147282352,76.42826118748478,5.5940080855566,26.393299344501088,27.850980392156863,28.96,10.669461077844314,27.66187401756613,0.0,0.0,0.0,3.44063719565667,58.05805309016448,-4.050114612517317,120.04000000000002,1.179638671875,12.814453125,0.0,17.818,15.582,0.0,0.000822532,0.52249,0.2044,0.079019,64.031
"(E)-1,2-difluoroethene",F/C=C/F,-0.1666666666666665,0.3990350582423505,9.5,2.549193338482967,1.910629484397706,3.6000000000000005,1.6000000000000003,0.0,0.0,0,0,2.34,1.3966,2,0,6,60.51796,56.939264,0.0,55.8,0.0,0.0,1230.531935908498,1172.4629105066,0.0,210.54821728746924,-0.1111111111111109,-24.666666666666664,225.19695996554347,-55.14539858141128,-0.1296000000000006,-0.1877777777777779,-0.4975924518721111,38.7126836012653,6.452113933544216,2.797172420863009,2.537868629855763,2.29341984350169,1.9747448713915892,1.5902538311328809,6.167638051477821,1.6202845128694552,1.550962287129568,1.5041607862435935,5.883996326778694,4.950988242919363,1.5594248800738086,6.801165331391114,6.847058823529412,7.039999999999999,3.465620359281437,7.509843077005053,0.0,0.0,0.0,1.0,16.906266674359,-0.3660703119936986,38.260000000000005,0.8276650429449552,3.560660171779821,0.0,5.787586,4.232414,0.0,0.106688512,57.67634,0.0,0.036908,12.178
dichlorofluorophosphine,FP(Cl)Cl,-2.1759259259259256,0.4317484599802128,9.0,2.3237900077244498,1.5811070145276398,4.939999999999998,12.522616568583064,0.0,-2.1759259259259256,0,0,2.709351776649744,2.6604,0,1,4,46.476475,39.875625,0.0,37.0714,0.0,0.0,749.8434826298999,620.0242757448999,0.0,445.4407898187434,-2.966049382716048,-11.916666666666666,74.693133588576,-14.21797107908527,-0.8695562500000001,-0.8010249999999997,-2.2297955625,25.029206989275,6.257301747318749,0.4742566102912228,2.482694314535939,2.024204554996803,2.3237900077244498,0.4223306069385588,7.437064911307199,1.939418657672188,2.061330672410998,2.2629810389465725,7.730274386336285,5.869897524885028,2.0004753919292773,4.903495994173343,4.898039215686275,4.728,5.117964071856288,4.781821976323899,0.0,0.0,0.0,0.5,29.0,-1.453484846804988,57.56,1.6830127018922192,0.0,0.0,8.547,5.972999999999999,13.59,0.007138275,4.89045,1.2261,0.005911,14.312
decafluoro-2-methylpropane,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-7.1875,0.5672091893442262,15.857142857142858,5.542725537835227,5.779644730092271,13.300000000000002,1.7331709291734738,0.0,0.0,0,0,2.748360901840153,3.3816,0,0,14,190.162064,298.429548,0.0,193.1,0.0,0.0,3542.71702276,5466.600164909998,0.0,247.46483312991415,-4.591836734693868,-1.6530612244897886,151.1636065365223,-26.99350116723636,-1.0433163265306256,-1.3061224489795826,-0.6320250000000008,108.5040178571428,7.7502869897959155,3.820198257923828,2.5569595770705,2.314218212538736,5.542725537835227,4.316780106078108,58.52043558560452,4.371969888767671,4.244571067405016,4.158559016516463,56.60998664017548,38.79714768104804,4.26012344992062,18.566642388929356,19.607843137254903,20.4,7.335329341317364,19.47276715540438,0.0,0.0,0.0,2.944234353490973,41.40981890983796,-2.8743020621236544,84.82000000000002,1.1975446428571428,8.46875,0.0,12.25,11.13,0.0,0.001159141,0.81042,0.1117,0.054324,43.506
"1,1,1,2,3,3-hexafluoro-3-(2,2,3,3,3-pentafluoropropoxy)propane",FC(C(F)(F)F)C(F)(F)OCC(F)(F)C(F)(F)F,-6.312378944633409,0.7194636027196654,16.833333333333332,4.72841521346918,7.8503145439415345,17.19,4.137177457043261,0.0,-3.1388888888888893,0,0,4.489268864818007,3.6938,3,0,21,254.750204,418.1966440000001,324.45814800000005,249.18,22.023552141698005,17.727375918000003,4840.063936655247,7741.333243628546,6369.405797686099,228.48702301222627,18.75963718820862,18.46485260770975,475.9527963450978,-75.43376719534646,-1.2095877551020475,-1.5532653061224448,-1.255603403659045,156.194665050083,7.437841192861095,1.9925053246080036,2.5854899803968343,2.3427931389237866,4.72841521346918,6.415203886533551,113.1127210747418,6.466607704163135,6.334811666090598,6.2067100198302825,113.66396093393988,90.11354727422422,6.515349400752721,26.185724690458844,27.10588235294118,28.08,11.346933532934132,27.852364413026294,0.0,0.0,0.0,2.777067157690509,60.14993384210392,-3.329714020427617,120.63000000000002,1.1405518198016016,12.504875025247085,0.1084941722341295,18.949379,16.988621,9.23,0.001595178,0.84123,2.6989,0.108664,58.792
"1,1,2,2,3,3-hexafluoro-1-methoxypropane",COC(F)(F)C(F)(F)C(F)F,-5.442708333333333,0.6071623033716994,14.181818181818182,4.527512324175599,5.253385397708852,10.54,1.762917091931262,0.0,0.0,0,0,2.760641503419881,2.1260000000000003,4,0,15,166.38763600000004,266.641444,82.363392,157.47,8.542979445999999,3.562260920547,3253.623077299496,5098.884921189897,1976.2906722751468,206.47049305188568,28.0,33.0,452.632645031625,-96.17507034252404,-0.7682639999999972,-1.0193777777777715,-1.2626775346381514,97.26770143338368,6.484513428892246,0.9975789698063005,2.585658946674334,2.3431594804820524,4.527512324175599,3.918339375527859,41.82105934201722,3.960306660860824,3.856546262426141,3.76589751592728,41.64527097855563,31.18294368951613,3.9566624866686766,17.846321922796797,18.16470588235294,18.76,8.07854610778443,19.32362565828619,0.2185416666666664,0.0,0.0,2.1006516669551294,38.92236342218095,-1.8287866664295571,83.65000000000002,1.085587160717589,7.9114403612581405,0.1657258435624164,13.491172,12.426828,9.23,0.002486343,1.41534,1.3773,0.090707,37.361
"2,2-difluoroethylbis(trifluoromethyl)amine",FC(F)CN(C(F)(F)F)C(F)(F)F,-5.838611111111112,0.5071554128265497,14.307692307692308,4.578877531373107,5.755386429949948,12.4,4.247360431776016,0.0,-2.4097222222222223,0,0,3.473875236294897,2.5931000000000006,3,0,16,188.519092,307.381328,0.0,183.4249,5.951410206,0.0,3701.6021219627455,6094.052789316349,0.0,215.436566185561,17.984375,58.546875,391.9694376712253,-113.07534758402812,-1.128800000000005,-1.4959128906249988,-1.4982110949673468,109.00743979556935,6.812964987223085,1.9867722272346944,2.6238221035246503,2.3828694403399493,4.578877531373107,4.554824273938997,57.67999244033393,4.60929464289097,4.4458096595214815,4.309252209613145,53.28230761280738,38.7682572822898,4.297477073585714,19.64821558630736,20.266666666666666,20.988,8.524777844311377,21.291886450627423,0.0,0.0,0.0,2.297180468885217,46.60845859334435,-2.008656715054105,91.28000000000002,1.1972816669815716,8.142195106303765,0.0,14.236379,13.623621,3.24,0.001469807,0.98804,1.2479,0.088672,41.28
ethyl pentafluoroethyl ether,CCOC(F)(F)C(F)(F)F,-5.608125,0.5680561649665469,13.8,4.101783752547981,5.005177436696546,9.61,2.0910162245514647,0.0,0.3811111111111109,0,0,2.586899770293594,2.178,5,0,15,157.10610000000003,257.1646359999999,93.312,145.5,10.588047341999998,3.342633309,3134.9867694837453,4978.807649613796,2132.3065743035995,196.7398089684712,46.78222222222221,134.44444444444446,507.9737237919088,-106.9918531210762,-0.5490471111111084,-0.7499999999999944,-1.2450970583610004,88.60850103932997,5.907233402621998,0.9880224869024627,2.617880240194532,2.3761568962588715,4.101783752547981,3.7790213821050544,36.71942046874929,3.8172216308924463,3.718498969646112,3.620340616088342,37.08194804015804,28.257734120324905,3.863526816292685,17.33357611070648,17.46666666666667,18.0,8.144290419161676,18.98399376570784,1.0552083333333335,0.0,0.0,2.081285396591575,34.75074161598411,-1.8969254057259533,81.89000000000003,1.027885495449962,7.752046692741214,0.1890815520450308,13.600965,12.317035,9.23,0.004259604,2.23965,2.6791,0.098518,34.685
"1,1-bis(difluoromethoxy)-1,2,2,2-tetrafluoroethane",FC(F)OC(F)(OC(F)F)C(F)(F)F,-6.152916666666666,0.5494650517939564,14.142857142857142,4.671917834253422,5.994912903380794,13.359999999999998,3.6170331448967863,0.0,-8.499305555555557,0,0,4.061092204865006,2.6504000000000003,2,0,16,198.302424,320.546852,112.190464,193.66,11.899258826,3.1712237088490003,3676.3469787334975,5789.888006806399,2346.8253021858486,225.3355434528173,-7.015625,-24.84375,318.1975954007638,-112.33330919545732,-2.005156250000004,-2.562656249999996,-1.9968694622007643,110.56768651003566,6.9104804068772285,2.9898160787938366,2.618408543965704,2.376678305110552,4.671917834253422,4.616571382208562,62.752244169810425,4.666282110115311,4.530969342798292,4.3784035153787375,64.54972302859207,45.25644932863962,4.80513698693345,20.20247632920612,20.909803921568624,21.68,8.427297005988025,21.2122755166381,0.0,0.0,0.0,2.25,50.25,-1.797024340680884,93.04,1.242328306125475,8.296283820904337,0.2761364548337474,14.073586,14.382414,18.46,0.001022306,0.77596,0.9511,0.080874,43.844
"2-(trifluoromethyl)-4,4,5,5-tetrafluoro-1,3-dioxolane",FC(F)(F)C1OC(F)(F)C(F)(F)O1,-5.413333333333332,0.5746184548389556,27.923076923076923,2.827655900275668,5.539598161181942,10.510450522928398,1.7030315038799486,0.0,0.0,0,0,1.9981784916515093,2.1072,1,0,14,175.58396000000002,309.98025200000006,0.0,172.01,3.722988000000001,0.0,3187.875366869249,5416.0341419877,0.0,242.6600675094285,-1.4285714285714228,1.0612244897959198,233.59546643495503,-65.1148536488366,-1.4545142857142912,-1.8428571428571376,-1.305745667999999,102.48038116013116,7.320027225723654,2.983462429265344,2.6192960270983403,2.377458390547516,2.827655900275668,4.13412564259763,52.06309181054271,4.180038929833562,4.060909440540589,3.941324434722032,52.731208255335325,40.22909428576668,4.239939676387311,17.801893663510562,18.48627450980392,19.16,7.694486826347305,18.45735397813557,0.0,0.0,0.3571428571428571,2.1179631753145163,46.2648206872839,-1.948671510625492,80.42000000000003,1.221300617091286,8.630627751745351,0.3041503884983847,12.849793,12.266207,18.46,0.002484069,1.3946,1.6244,0.066219,37.977
hexyl hydroxyethanoate,CCCCCCOC(=O)CO,-0.5263903061224486,0.4672663263671921,9.636363636363637,2.9549874302986416,7.00635086354697,10.43,7.325447682329814,8.262936271730915,2.0624047304106825,1,1,7.145540412609662,1.1022,16,0,27,207.87470000000005,360.3638479999999,294.91670000000005,164.19,41.413069163282,33.28076611358401,4529.391138515484,7512.733500024941,6620.877362544681,167.94990576972563,21.377229080932764,14.751714677640596,1246.2424295051312,-115.0428268971518,-0.1301133058984943,-0.1711111111111116,-0.806078395167822,30.85921920277864,1.142934044547357,0.9879408544493248,2.563921829669047,2.317970659788358,2.894206463174485,6.300318813157909,68.7334857880093,6.303947960942261,6.279296175483128,6.214271812461192,70.92004734969693,56.8718355198254,6.485910279879177,27.094683175528044,25.850980392156867,26.28,15.829154491017963,30.950475386979036,2.124734977324263,0.0507575757575757,0.0,3.435366203783832,25.491036732909883,-1.7986590165903475,136.89000000000004,0.4893342705030102,15.27287740778094,0.4893342705030102,26.434688,18.655312,46.53,0.003054302,1.70511,1.6329,0.238373,46.921
