Name,smiles,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA,ChemInfo_PMI3,ChemInfo_RC2,ChemInfo_RC3,ChemInfo_DIP,ChemInfo_ISO,ChemInfo_HOMO,ChemInfo_GTOT,ChemInfo_HARD,ChemInfo_SOFT
"1,3-dimethylnaphthalene",Cc1cc(C)c2ccccc2c1,1.3390740740740743,0.5476492453414697,144.13199999999998,-1.2999999999999998,72.84295188002538,0.0,0.0,2.7065740740740747,4.30037037037037,0,0,1.6134353718519725,3.456640000000002,53.42200000000003,1.2676939817879167,139.0,155.0,80.0,30.0,444.0,540.0,1743.36222,2020.7186290000004,2820.778146,2818.7508890000004,38.802154858188,72.91167500909397,5.0,72.6400925,7.1294900000000005,5.544999999999999,155.85600405712452,66.0,30.25,726.3960539999998,56.28185335980567,0.1422959999999998,0.7349999999999985,0.0306249999999999,0.0224999999999999,0.2516060712122484,1.366728172112304,2.75,30.26650224999999,0.0224999999999999,1.3667281721122488,0.9950326775476492,12.369102087716408,2.8581020877163974,1.3203317766151677,43.70303525684821,4.083049552810427,2.7402120006301445,1.6711239468359331,0.892575148574292,14.0,0.94,1.103822411481044,14.333143702938637,4.30037037037037,6.0,16.5,0.5,0.6999999999999998,0.0,37.0,1.0,24.0,29.446402848262625,42.0,34.75488750216346,-3.924463749587873,136.72000000000003,2.0293292565173213,0.0,30,2.970414465569701,5.497168225293202,5.685703361256295,7.820327386585389,0.0,937.5636122,0.81402,0.53946,0.4541,125.0,-0.20542,-464.360051,0.17498,5.71493885
tetramethyltin,C[Sn](C)(C)C,-1.1799999999999995,0.4980714557391325,166.755,0.7987012987012987,38.45142982123084,0.0,0.0,0.0,0.0,0,0,1.7374120131935809,1.9544,29.209999999999983,0.8,0.3555555555555555,0.0,0.0,0.0,2656.0,1272.0,14681.313351999996,5848.588295999999,2313.693654,435.855168,77.956554858188,84.80064029818799,0.235758896151053,863.6066677647057,6.827319764705884,5.0610823529411775,163.53661233043456,3.0244299201161944,-2.65270964159084,12799.706146117647,532.7582962778092,0.1752009411764705,0.4684470588235286,-0.5781148788927334,-0.6692761245674741,6.2705770097638185,14.66807894741449,0.1779076423597761,752.923890948097,0.0329356401384082,2.744611189458477,0.0386971863304183,118.71045362332448,2.560579335975281,1.6651617380170125,3.3431122448979607,1.718938748550808,0.0,0.0,0.0,14.333333333333332,0.8969411764705884,1.1261137437044566,2.6422205101855964,9.59,4.875,3.0,0.2779411764705882,0.2249999999999999,0.0,4.01,1.086312840741288,18.4673182926019,34.799712365396545,28.066448462279524,28.066448462279524,-1.8439901446243168,104.31000000000002,1.7,2.0,0,1.6094379124341005,0.0,0.0,2.772588722239781,0.0,213.91587814000312,2.36468,2.36417,0.0009,81.51,-0.26963,-373.791839,0.29656,3.3719989209603454
"2-methyl-N,N-dimethylaniline",Cc1ccccc1N(C)C,1.2939814814814816,0.569414152044543,122.10599999999998,-0.98,62.28606313289015,3.24,0.0,0.0,2.1203703703703702,0,0,1.9506612476017196,2.06102,45.50600000000003,1.1945821561028194,101.0,88.0,32.0,6.0,386.0,456.0,1507.781969999999,1671.9552220000005,2150.418365000001,2147.149944000001,32.09006776303699,55.00323735364102,4.173913043478261,65.55573782608693,7.1915787826086985,5.591082608695653,163.3182062580538,61.913043478260896,29.17391304347826,712.9235308695648,-86.64168188024732,0.4040156521739129,1.1159217391304337,0.1729913043478225,0.1650521739130404,-0.674666423478254,-9.585019968191348,2.691871455576561,30.996675255198472,0.0440336483931946,1.4129859825897335,0.9940403116680524,14.024085169144245,3.12739401835966,1.0434308546917317,47.85957912135552,3.5749813633517062,1.3417157626978655,0.5656411416862253,0.2405626121623441,12.33333333333333,0.9420869565217388,1.130005258953252,8.497429209576188,6.236111111111111,4.9,12.25,0.4913043478260869,0.74,0.0,10.01,1.191603636543317,27.40688364049629,24.660088359648967,36.027832688823224,25.64948122821608,-2.257565607883201,123.89000000000004,1.9384818910762167,2.0072278713836784,8,2.6390573296152584,4.385925275089539,3.944006051281197,5.775230662718217,3.24,617.5874778,1.14927,0.81892,0.8809,98.74,-0.1988,-405.3614,0.20799,4.807923458
ethyl hydroxyethanoate,CCOC(=O)CO,-0.5671296296296295,0.482120007343225,96.04099999999998,-0.5700000000000001,41.90337845276602,46.53,4.302083333333333,7.991342592592592,1.5007870370370369,1,1,3.319866008945014,-0.4581999999999999,23.71879999999999,1.1254945748710952,80.0,80.0,18.0,5.0,344.0,314.0,1353.0889989999994,1158.0608060000006,1335.3330700000004,1149.9669529999994,16.642115238791998,22.059954948245007,8.133333333333333,90.20593326666662,8.264328266666665,6.698000000000002,169.5248331974328,76.93333333333334,18.06222222222222,630.5655973333332,-103.85169475220178,2.514715733333333,3.355173333333332,-0.296148444444445,-0.3815999999999999,-0.8615977858592717,-5.544558234302158,5.1288888888888895,42.03770648888888,0.2463999999999998,1.0740366809206388,0.9880223235611592,16.014201816219874,3.555250838313946,0.7412633289569117,50.10614693194634,2.4966772491531386,0.2041241452319315,0.0,0.0,9.333333333333329,1.0160000000000005,1.152621120218822,4.246736768180734,1.6880555555555556,3.0,5.5,0.64,0.9375,0.0910714285714285,6.03,1.456564762130954,21.848471431964317,26.526794590242936,27.218754541950204,16.35432581258748,-0.1188083332172565,80.53000000000002,1.809339318322692,5.289759801453412,0,2.079441541679836,0.6931471805599453,0.0,3.555348061489413,46.53,369.6364759,1.64544,1.36797,2.591,51.02,-0.26177,-382.817492,0.26632,3.754881346
methyl pentanoate,CCCCC(=O)OC,-0.1047685185185181,0.5200986676423001,104.06399999999998,-0.53,49.83902892936323,26.3,4.413333333333333,0.0,2.044583333333333,0,0,4.318182438176198,1.3496,31.540999999999983,1.1761575273696134,72.0,42.0,30.0,14.0,356.0,360.0,1389.7134959999994,1298.8335070000005,1456.4843349999994,1257.516426,23.355162858187995,36.78646875164099,5.1,69.48567479999997,7.628404800000003,6.004,167.5340266217994,73.19999999999999,24.96,715.056216,-148.24160106843345,1.9334687999999995,2.761379999999999,0.0930489999999977,0.0735999999999982,-1.0721536292656366,-6.548761718656607,3.6599999999999993,35.7528108,0.1476,1.1508369018627589,0.9878644593123774,16.014133835443467,3.555377563305673,0.7410334662987532,52.84789474882597,2.7757201152321618,0.4927992798267444,0.1443375672974064,0.0,10.666666666666664,0.9679999999999996,1.1455255010967735,4.940699577817226,3.4592592592592597,3.6666666666666665,5.75,0.5366666666666666,0.8916666666666666,0.0,7.02,1.295461844238322,25.90923688476644,24.32006571488773,29.38046564681149,17.936322181636243,-1.503585402288426,102.84000000000005,1.832517180536036,3.5530257999363304,1,2.19722457733622,1.6094379124341005,0.6931471805599453,3.784189633918261,26.3,646.7511335,0.86,0.78192,1.8782,69.34,-0.26396,-386.188074,0.2789,3.585514521
1-methylethyl methanoate,CC(C)OC=O,0.0300925925925923,0.4610599233425562,80.042,-0.53,37.10914470057001,26.3,4.361111111111111,0.0,4.049074074074074,0,0,2.455768941088739,0.5678,22.284999999999997,1.0258945123917511,60.0,24.0,12.0,0.0,280.0,264.0,1097.1209979999994,961.8769129999998,1080.158285,680.4072710000002,15.998911238792,22.080019867093995,6.571428571428571,78.36578557142853,7.900943428571428,6.3014285714285725,168.387229439928,63.428571428571416,19.387755102040824,542.6447668571429,-143.83565128466032,1.8142948571428568,2.489885714285712,0.0595346938775506,0.0277551020408162,-1.091395773338449,-6.742892310452715,4.530612244897958,38.76034048979592,0.193469387755102,1.1194859055181212,0.9889571136624972,16.013968747019952,3.554431930829882,0.7421107702137127,35.94016022712428,2.197430313486611,0.0,0.0,0.0,8.000000000000002,0.988571428571429,1.1485664807205087,3.686261623164052,3.6,2.6666666666666665,4.75,0.5809523809523809,0.9555555555555554,0.0,5.02,1.3787834934861751,19.302968908806456,21.12821139703184,22.500867502504285,16.199272204932356,-0.2903040736941089,74.66,1.779862915723137,3.5524353037960315,0,1.9459101490553128,0.0,0.0,3.295836866004329,26.3,243.0503791,2.48261,2.08055,2.0622,48.05,-0.27804,-307.612067,0.28787,3.473790253
ethyl undecanoate,CCCCCCCCCCC(=O)OCC,-0.03844168055703,0.4043854520805286,188.141,-0.53,94.39362373013952,26.3,4.862592165730694,0.0,4.598039289315722,0,0,11.136342603316011,4.080300000000003,63.860000000000056,1.1988159900431483,104.0,78.0,66.0,56.0,622.0,696.0,2413.7872390000007,2478.1815859999983,2856.3240579999983,2624.691193000001,49.102043526074006,89.729516089584,3.1707317073170733,58.872859487804895,7.302687902439024,5.648536585365854,166.51434520501155,94.78048780487804,28.994646044021422,1293.16543897561,-153.58957869931285,2.148779512195121,3.462312195121948,0.1270222486615104,0.1214515169541954,-1.049348115096924,-6.31982806836348,2.311719214753124,31.54062046281976,0.0858417608566329,1.1852290844212423,0.9871880430209335,16.013984495638926,3.554923010449584,0.7415414611907551,169.35644198490002,3.931301935842478,1.271638047739347,0.8107955391229966,0.5108190238696735,20.0,0.9434146341463414,1.1418911595952368,9.796151348469628,4.088266387715897,7.166666666666667,9.25,0.4837398373983739,0.8022222222222222,0.0,14.02,1.1546947117521669,47.34248318183885,27.18556247398829,55.2185714218023,39.90843638291804,-4.398510300153091,201.47000000000008,1.910108458485383,3.658009216357958,9,2.772588722239781,2.4849066497880004,2.3978952727983707,4.844187086458591,26.3,3560.809846,0.14638,0.14203,1.8051,143.92,-0.26227,-661.196305,0.27827,3.593632084
"dimethyl 1,6-hexanedioate",COC(=O)CCCCC(=O)OC,-0.2362353552532121,0.4585619491319411,160.08399999999995,-1.06,71.8439804877071,52.60000000000001,8.856936413454271,0.0,0.0,0,0,6.051497440585009,0.8927999999999998,42.500000000000014,1.1964702734480286,136.0,84.0,68.0,68.0,558.0,552.0,2192.209868,2043.8037710000008,2446.812684,2233.440827,31.108596667886,48.84861392448999,7.461538461538462,84.31576415384615,7.991903384615385,6.413846153846153,167.11565847190332,126.15384615384616,39.69822485207102,1025.1234673846154,-186.11772756788267,3.5460886153846145,4.81433846153846,0.089082248520709,0.0153254437869822,-1.6234976681514846,-10.277282742405454,4.85207100591716,39.42782566863905,0.2022485207100592,1.168939750644129,0.9966233683323265,16.01626937761696,3.558072748250892,0.7399375714442481,117.78960860607702,3.5603812480528645,0.8648077477548906,0.488641942096356,0.3607022603955158,15.666666666666666,0.996923076923077,1.1440219928557718,7.301236227462528,2.6996828546233305,5.333333333333333,10.0,0.6025641025641025,0.9555555555555554,0.0,11.04,1.419556298571613,36.90846376286194,24.113536305267083,45.14114445079242,29.50442211288225,-1.648405172421813,138.46000000000004,1.8735009827540792,7.131916618149931,6,2.6390573296152584,2.302585092994046,2.19722457733622,4.624972813284271,52.60000000000001,1502.326987,0.3871,0.33659,2.6714,94.12,-0.26466,-614.024792,0.27442,3.644049268
"1,8-octanediol",OCCCCCCCCO,0.3194444444444444,0.5315821847662185,128.08599999999998,-0.08,62.88231333299783,40.46,0.0,16.857909580498866,0.6388888888888888,2,2,8.84864,1.3116,41.87360000000001,1.205334836666454,48.0,40.0,36.0,32.0,434.0,460.0,1684.3381219999997,1620.1442170000007,1685.7618239999993,1517.4548869999996,31.600640287281998,58.51438448279199,2.9285714285714284,60.15493292857142,7.427139714285716,5.772142857142858,168.34911274148152,57.85714285714286,-6.719387755102042,920.651947,-43.31874261022779,2.0431754285714283,3.059542857142855,-0.361716326530613,-0.3718877551020422,0.0146221704042418,0.349621519028524,2.066326530612245,32.880426678571425,0.1145408163265305,1.117593147674514,1.8127423223091683,16.003095257670942,3.5133611181870097,0.7873497897802257,79.8399875970479,3.131571363956412,0.7285533905932737,0.4267766952966368,0.2392766952966368,13.666666666666664,0.9514285714285714,1.1484421057038572,6.868574350637258,0.0,4.666666666666667,5.0,0.4976190476190475,0.7611111111111111,0.0922222222222222,9.02,1.198117421130403,33.54728779165129,19.30791108044584,36.51381935197564,32.684318513531274,-1.9464075148725657,135.32000000000008,1.882909733129015,3.412595540645075,4,2.302585092994046,1.791759469228055,1.6094379124341005,4.02535169073515,40.46,1726.686008,0.30483,0.29284,2.6926,94.05,-0.25725,-465.902558,0.33096,3.021513174
"1,9-diaminononane",NCCCCCCCCCN,0.85,0.5275097077117055,136.11299999999997,-0.08,70.33856933702785,52.04,0.0,0.0,1.7,4,2,9.847854545454544,1.6345,50.42780000000003,1.1992280204954822,44.0,36.0,32.0,28.0,444.0,508.0,1713.1225949999998,1764.9929299999997,1849.833097,1686.60648,37.301583906678,71.108526313339,1.6363636363636365,51.912805909090906,7.153761333333334,5.502418181818182,170.66114166555994,36.54545454545454,-4.5289256198347125,953.8678216363636,-12.55355367585638,0.734976242424242,1.8067636363636344,-0.3283404958677701,-0.3341388429752083,0.1889722906272573,4.520242769245435,1.1074380165289257,28.905085504132227,0.0523157024793388,1.2065091691326508,1.8102847409180365,14.014189703737156,3.092685820077673,1.0782879156462415,88.70261465372892,3.276897495676666,0.8535533905932737,0.5151650429449552,0.3017766952966368,14.999999999999998,0.9338181818181818,1.15605038242428,7.570616404823237,0.0,5.3,5.5,0.4575757575757576,0.6466666666666666,0.1260606060606061,10.02,1.14630864593417,37.82818531582761,19.15254850785243,39.61687506055517,36.36473691901983,-2.792264544989554,157.63000000000002,1.8935238389107427,3.413404551509085,5,2.3978952727983707,1.9459101490553128,1.791759469228055,4.204692619390966,52.04,2587.4291,0.19861,0.19543,1.6825,112.78,-0.22632,-465.437421,0.3063,3.264773098
"1,10-diaminodecane",NCCCCCCCCCCN,0.8543388429752066,0.5227776638885138,148.12399999999997,-0.08,76.70351145142448,52.04,0.0,0.0,1.7086776859504131,4,2,10.8472,2.0246,55.044800000000045,1.2160383017597922,48.0,40.0,36.0,32.0,482.0,556.0,1859.418844,1933.4712269999995,2043.541634,1883.363209,40.97970971637601,78.79621645818798,1.6111111111111112,51.65052344444444,7.140321333333334,5.486383333333333,170.23464819727712,39.22222222222223,-4.521604938271606,1034.6187368888889,-11.534506391113876,0.752814222222222,1.8908555555555544,-0.3245040123456823,-0.3285361111111161,0.1995772311782225,4.794597359662056,1.0895061728395063,28.73940935802469,0.0497138888888888,1.2102130918726166,1.8087105660964065,14.014190950809205,3.092693491858306,1.078287897764162,104.79013926076271,3.443397591185621,0.9785533905932736,0.6035533905932737,0.3642766952966368,16.333333333333336,0.9326666666666666,1.154582007386817,8.271456415278156,0.0,5.8,6.0,0.4555555555555555,0.65,0.1166666666666665,11.02,1.134969974603941,40.858919085741874,19.287577681903706,43.4026234552428,40.00013509094181,-3.205180221502557,171.72000000000006,1.9023828896985149,3.4138090569410897,6,2.4849066497880004,2.079441541679836,1.9459101490553128,4.356708826689592,52.04,2488.658861,0.20766,0.20319,1.9446,122.33,-0.2285,-504.718589,0.30452,3.283856561
"benzoic acid, hexyl ester",CCCCCCOC(=O)c1ccccc1,-0.2156495653817078,0.5262670689187883,188.141,-1.31,91.26106524982389,26.3,5.135704837490552,0.0,2.698121430671034,0,0,5.524249617011027,3.423700000000002,60.866500000000045,1.2670551165839865,154.0,176.0,142.0,102.0,614.0,684.0,2405.6587270000005,2525.589003,3123.595765,3029.61652,45.545140287282,80.063236820792,5.151515151515151,72.89874930303031,7.44431793939394,5.844545454545455,162.052937491257,105.87878787878786,35.51515151515151,1116.1586898787878,-50.12293332837268,2.048120969696969,3.170096969696968,0.1219030303030276,0.1030303030303033,-0.5206349747878793,-3.3438663628333107,3.2084481175390263,33.822990602387506,0.0990817263544536,1.307442626595251,0.9879398065837608,16.013984688385932,3.554955010398947,0.7415092803386327,150.06866323436668,4.084588548582187,2.1462510313013192,1.114078739019004,0.7205220308284976,18.666666666666664,0.9587878787878787,1.1259508775669091,11.11045613739296,2.1626773641555386,7.166666666666667,15.75,0.5282828282828282,0.8022222222222222,0.0,15.02,1.251534532637368,41.30063957703314,31.082118615444784,53.80358693511226,36.29083176730076,-3.746550597473962,177.71000000000006,1.968394040652216,3.764827224727286,16,2.995732273553991,4.504659004391702,4.186809789894194,6.237836224541399,26.3,2945.642198,0.18179,0.17171,1.7018,141.0,-0.25573,-656.459197,0.21375,4.678362573
butyl hydroxyethanoate,CCCCOC(=O)CO,-0.5384722222222222,0.4423918454138035,120.06299999999996,-0.5700000000000001,54.63326268155924,46.53,4.542638888888889,8.159568216175359,1.923005479969765,1,1,5.212165500224315,0.322,32.95279999999998,1.1635706616666204,88.0,98.0,40.0,30.0,420.0,410.0,1645.6814969999994,1495.0174000000002,1722.750144,1587.3603749999995,23.998366858187996,37.43533523794299,6.190476190476191,78.36578557142855,7.900943428571431,6.301428571428572,168.387229439928,87.14285714285717,20.24489795918367,813.967150285714,-111.01499882418506,2.721442285714284,3.73482857142857,-0.1871224489795936,-0.2436734693877573,-0.8258347693384438,-5.174423037274186,4.14965986394558,38.7603404897959,0.193469387755102,1.1194859055181214,0.987942056675764,16.014202951199785,3.555253494717592,0.7412654425430056,76.8242547231871,2.872045461239749,0.5350747745081851,0.3484617125293379,0.1020620726159657,11.999999999999998,0.9885714285714284,1.1485664807205087,5.647091153231126,2.0067280801209373,4.0,6.5,0.5809523809523809,0.8899999999999999,0.0655555555555555,8.03,1.3787834934861751,28.954453363209684,27.029873889277976,33.751301253756424,19.50087400780793,-0.9655446776639732,108.71000000000004,1.8508353947003344,5.364093540717173,3,2.302585092994046,1.791759469228055,1.6094379124341005,3.9889840465642745,46.53,844.6992374,0.63253,0.59866,2.5161,72.69,-0.26145,-461.392272,0.267,3.745318352
"2,2,2-trifluoroethanol",OCC(F)(F)F,-4.402777777777778,0.4706748907200954,97.015,-0.25,32.39503310320087,20.23,31.604166666666664,7.277777777777778,-1.729166666666667,1,1,1.4049639917695476,0.5410000000000001,13.140800000000002,0.9697709703921366,102.0,105.0,0.0,0.0,382.0,266.0,1630.3624074493105,1061.3387405056,2029.1427359549104,1040.907916944,8.485589714547,9.915438806848998,21.33333333333333,181.15137860547893,10.732015555555556,9.966666666666669,211.6060926194719,78.22222222222223,7.580246913580247,518.3575700257627,-24.60493500386092,3.645686222222222,5.399088888888889,-0.9304901234567912,-1.1408641975308644,-0.468177582143716,-11.36794874228442,8.69135802469136,57.59528555841808,0.6980246913580245,5.516527937254096,1.990992575136926,19.005596873117742,4.124470097299371,0.5270101413811997,48.49288013065134,2.399831217169987,0.0,0.0,0.0,8.333333333333332,1.2177777777777776,1.2749056320780874,3.223403672911543,0.0,2.1904761904761902,3.5,1.0232804232804231,1.2299319727891156,0.1549886621315195,5.04,1.8910611120726528,17.019550008653873,24.97408605035399,24.453802790117564,22.625565288274608,-0.5170721757897823,50.190000000000005,1.744331709611622,6.618718433538229,0,1.791759469228055,0.0,0.0,3.091042453358316,20.23,181.7633062,2.8097,2.78098,1.4917,26.32,-0.2976,-452.726794,0.35861,2.788544659
oxygen difluoride,FOF,1.25,0.3965919746273347,53.995000000000005,-0.18,15.61990888693041,9.23,18.25,1.25,0.0,0,0,1.710799999999999,0.772,3.301,0.9428090415820632,84.0,0.0,0.0,0.0,226.0,144.0,977.8466492995404,607.9109055936,360.9393241497702,0.0,1.263702,0.310249,44.66666666666666,325.9488830998468,15.117238666666664,15.29,264.1864018275,0.6666666666666667,-0.4444444444444442,5.997613037446818,-0.876643363185193,0.0798106666666667,0.1944,-0.1295999999999999,-0.1599999999999997,-0.0266777777777777,-6.433832249999992,0.2222222222222222,1.999204345815606,0.0799999999999999,3.2169161249999974,5.976381454249133,19.007447216815294,4.138878855722398,0.4823032625458885,35.595828535995096,1.2259278217285523,0.0,0.0,0.0,4.333333333333333,1.5599999999999998,1.4346465014253615,1.8213672050459184,0.0,0.9047619047619048,1.5,1.6984126984126986,1.6984126984126986,0.0,2.03,0.9182958340544896,2.7548875021634687,15.86135007547961,11.246116677243624,11.246116677243624,0.016382502583415,20.250000000000007,1.6380711874576983,4.914213562373095,0,1.0986122886681098,0.0,0.0,1.9459101490553128,9.23,55.24558803,10.80949,9.14794,0.2068,10.03,-0.33055,-274.668935,0.24287,4.117429077
"difluoromethyl 2,2,3,3,3-pentafluoropropyl ether",FC(F)OCC(F)(F)C(F)(F)F,-5.859236111111111,0.6353597676139614,197.029,-0.53,62.1063704210099,9.23,81.93270833333332,0.0,-6.0074305555555565,0,0,3.3085797946460413,2.4232000000000005,22.958,1.0188369264514152,236.0,484.0,236.0,315.0,778.0,564.0,3362.647946048391,2306.5062298464,4602.540500040051,4388.061066370622,15.304385714547005,20.891955884849004,28.266666666666666,224.17652973655944,11.711278133333336,11.296,224.81729234101647,115.73333333333332,11.448888888888886,694.4924743057022,-85.88949435705017,6.231078933333331,9.005733333333334,-1.0156444444444457,-1.3208444444444345,-1.2803651620517378,-20.50816366051909,7.7155555555555555,46.299498287046816,0.7118222222222218,6.931787175487389,1.9925060291032608,19.00889978199817,4.1271143224165145,0.5252786617464783,159.71688103738842,3.745528079161208,0.938194187433142,0.4330127018922193,0.0,16.333333333333332,1.301333333333333,1.3108838367243023,5.833553436031434,0.0,4.333333333333333,7.75,1.1911111111111112,1.413888888888889,0.0,11.08,1.746465798504072,26.19698697756108,40.882922103811296,48.00728045554836,42.05420559662747,-2.131022327694817,85.41000000000001,1.821485218427816,13.70446745079498,6,2.4849066497880004,2.302585092994046,1.9459101490553128,4.3694478524670215,9.23,1023.088099,0.51695,0.49404,2.3542,48.53,-0.32843,-928.28188,0.3802,2.630194634
