material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_HeavyAtomMolWt,RDKit2D_HallKierAlpha,RDKit2D_LabuteASA,RDKit2D_TPSA,RDKit2D_VSA_EState1,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,RDKit2D_MolMR,Mordred2D_SpMAD_A,Mordred2D_ATS1dv,Mordred2D_ATS3dv,Mordred2D_ATS4dv,Mordred2D_ATS5dv,Mordred2D_ATS0Z,Mordred2D_ATS1Z,Mordred2D_ATS0m,Mordred2D_ATS1m,Mordred2D_ATS2m,Mordred2D_ATS3m,Mordred2D_ATS0p,Mordred2D_ATS2p,Mordred2D_AATS0dv,Mordred2D_AATS0m,Mordred2D_AATS0se,Mordred2D_AATS0are,Mordred2D_AATS0i,Mordred2D_ATSC0dv,Mordred2D_ATSC1dv,Mordred2D_ATSC0m,Mordred2D_ATSC1v,Mordred2D_ATSC0se,Mordred2D_ATSC0pe,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC1i,Mordred2D_AATSC0dv,Mordred2D_AATSC0m,Mordred2D_AATSC0are,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTm-1h,Mordred2D_BCUTare-1h,Mordred2D_BCUTp-1l,Mordred2D_SpAbs_Dzp,Mordred2D_VR2_Dzp,Mordred2D_Xp-5d,Mordred2D_Xp-6d,Mordred2D_Xp-7d,Mordred2D_SZ,Mordred2D_Mare,Mordred2D_Mi,Mordred2D_SpMAD_Dt,Mordred2D_SsCH3,Mordred2D_ETA_alpha,Mordred2D_ETA_beta,Mordred2D_ETA_epsilon_1,Mordred2D_ETA_epsilon_5,Mordred2D_ETA_dEpsilon_D,Mordred2D_fragCpx,Mordred2D_IC0,Mordred2D_TIC0,Mordred2D_MIC5,Mordred2D_ZMIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID,Mordred2D_MID_h,Mordred2D_MPC6,Mordred2D_piPC1,Mordred2D_piPC5,Mordred2D_piPC6,Mordred2D_TpiPC10,Mordred2D_TopoPSA
"2,2-DIMETHYLPENTANE",0,0.5503472222222222,0.4750207476322446,84.07699999999998,0.0,46.92890371420919,0.0,0.0,0.0,9.05034722222222,0,0,2.34375,2.832600000000001,34.362999999999985,0.960080890390064,26.0,10.0,3.0,0.0,268.0,312.0,1026.1058709999998,1059.2981340000003,1410.479624,1071.500644,26.63610647758399,50.806666867886,1.2173913043478262,44.61329873913042,6.968653739130437,5.26913043478261,167.22795326165146,21.7391304347826,6.945179584120983,589.5388264347828,-108.9463475244628,0.115486608695652,0.5965217391304339,-0.0592816635160716,-0.0435538752362976,-0.4870408637454455,-2.645613701782644,0.9451795841209828,25.632122888468817,0.019054820415879,1.1574559945298442,0.9871950460800154,12.237134174689553,2.726134174689561,1.448075729914845,27.270524509078577,2.600100107801313,0.0,0.0,0.0,9.666666666666664,0.9165217391304348,1.1444485724953657,3.895789215582654,9.05034722222222,3.5,3.0,0.4217391304347827,0.7000000000000001,0.0,6.0,0.8865408928220899,20.39044053490807,15.590873295780092,27.765075162887893,21.217420313642563,-2.207932278361068,109.49000000000012,1.7784264837863708,0.0,0,1.9459101490553128,0.0,0.0,3.367295829986474,0.0
"2,3-DIMETHYLPENTANE",0,0.8657407407407406,0.5001817914751358,84.07699999999998,0.0,46.92890371420919,0.0,0.0,0.0,9.08101851851852,0,0,3.061224489795918,2.688500000000001,34.292999999999985,1.094712559291125,26.0,10.0,2.0,0.0,268.0,312.0,1026.1058709999998,1059.2981340000003,1289.4136150000002,1247.0865179999994,26.63610647758399,49.80024258303699,1.1304347826086956,44.61329873913042,6.968653739130437,5.26913043478261,167.22795326165146,19.7391304347826,6.945179584120982,589.5388264347828,-108.9463475244628,0.115486608695652,0.5965217391304339,-0.0592816635160715,-0.0435538752362976,-0.4870408637454455,-2.645613701782645,0.8582230623818523,25.632122888468817,0.019054820415879,1.1574559945298442,0.9872122886995462,12.2296891261288,2.7186891261288144,1.4554697641194534,27.26924405346158,2.5991407579104764,0.0,0.0,0.0,9.666666666666664,0.9165217391304348,1.1444485724953657,3.895606293351654,9.08101851851852,3.5,3.0,0.4217391304347827,0.7000000000000001,0.0,6.0,0.8865408928220899,20.39044053490807,17.479383452085642,27.765075162887893,21.217420313642563,-1.851592278361068,109.49000000000012,1.7864632655260684,0.0,0,1.9459101490553128,0.0,0.0,3.367295829986474,0.0
"2,4-DIMETHYLPENTANE",0,0.8749999999999998,0.5001817914751358,84.07699999999998,0.0,46.92890371420919,0.0,0.0,0.0,9.055555555555555,0,0,3.061224489795918,2.688500000000001,34.292999999999985,0.9754895892494558,24.0,12.0,4.0,0.0,268.0,312.0,1026.1058709999998,1059.2981340000003,1289.4136150000002,1004.9545000000002,26.63610647758399,49.80024258303699,1.1304347826086956,44.61329873913042,6.968653739130437,5.26913043478261,167.22795326165146,19.7391304347826,4.945179584120984,589.5388264347828,-108.9463475244628,0.115486608695652,0.5965217391304339,-0.0592816635160715,-0.0435538752362976,-0.4870408637454455,-2.6456137017826453,0.8582230623818523,25.632122888468817,0.019054820415879,1.1574559945298442,0.9871887527804408,12.22461711163092,2.7136171116309207,1.4610279600016995,28.351942130093803,2.552267635431808,0.0,0.0,0.0,9.666666666666664,0.9165217391304348,1.1444485724953657,4.050277447156257,9.055555555555555,3.5,3.0,0.4217391304347827,0.7000000000000001,0.0,6.0,0.8865408928220899,20.39044053490807,12.42512258252043,27.765075162887893,21.217420313642563,-1.851592278361068,109.49000000000012,1.7870232048976569,0.0,0,1.9459101490553128,0.0,0.0,3.367295829986474,0.0
"3,3-DIMETHYLPENTANE",0,0.5833333333333334,0.5002442109657919,84.07699999999998,0.0,46.92890371420919,0.0,0.0,0.0,9.07638888888889,0,0,2.34375,2.832600000000001,34.362999999999985,1.0851236148376608,28.0,8.0,1.0,0.0,268.0,312.0,1026.1058709999998,1059.2981340000003,1410.4796239999998,1313.632662,26.63610647758399,50.806666867886,1.2173913043478262,44.61329873913042,6.968653739130437,5.26913043478261,167.22795326165146,21.7391304347826,8.945179584120984,589.5388264347828,-108.9463475244628,0.115486608695652,0.5965217391304339,-0.0592816635160716,-0.0435538752362976,-0.4870408637454455,-2.6456137017826444,0.9451795841209828,25.632122888468817,0.019054820415879,1.1574559945298442,0.9872569003884856,12.238568348741094,2.7275683487411024,1.4465484595796303,26.139622351037907,2.650275795055712,0.0,0.0,0.0,9.666666666666664,0.9165217391304348,1.1444485724953657,3.734231764433988,9.07638888888889,3.5,3.0,0.4217391304347827,0.7000000000000001,0.0,6.0,0.8865408928220899,20.39044053490807,14.864600843389994,27.765075162887893,21.217420313642563,-2.207932278361068,109.49000000000012,1.777529117148975,0.0,0,1.9459101490553128,0.0,0.0,3.367295829986474,0.0
"2,2,3-TRIMETHYLBUTANE",0,0.5,0.4387734079247987,84.07699999999998,0.0,46.92890371420919,0.0,0.0,0.0,11.284722222222223,0,0,1.851851851851852,2.688500000000001,34.292999999999985,0.9432457850775912,30.0,6.0,0.0,0.0,268.0,312.0,1026.1058709999998,1059.2981340000003,1531.545633,1380.1788060000003,26.63610647758399,51.81309115273499,1.3043478260869563,44.61329873913042,6.968653739130437,5.26913043478261,167.22795326165146,23.7391304347826,10.945179584120984,589.5388264347828,-108.9463475244628,0.115486608695652,0.5965217391304339,-0.0592816635160716,-0.0435538752362976,-0.4870408637454455,-2.645613701782645,1.032136105860113,25.632122888468817,0.019054820415879,1.1574559945298442,0.9866960318489972,12.24699905295065,2.7359990529506697,1.4381650057729385,24.788950386259707,2.673803165710951,0.0,0.0,0.0,9.666666666666664,0.9165217391304348,1.1444485724953657,3.5412786266085297,11.284722222222223,3.5,3.0,0.4217391304347827,0.7000000000000001,0.0,6.0,0.8865408928220899,20.39044053490807,14.250398226120057,27.765075162887893,22.546073191249,-1.834132278361068,109.49000000000012,1.7561507202189932,0.0,0,1.9459101490553128,0.0,0.0,3.367295829986474,0.0
n-HEXYLCYCLOHEXANE,0,1.1070427059712773,0.5287312673405525,144.13199999999998,0.0,77.74778313266302,0.0,0.0,0.0,2.292270565633661,0,0,5.469263642340565,4.537100000000004,55.334000000000046,1.2882513998175076,52.0,46.0,32.0,28.0,456.0,576.0,1755.554988,2021.739564,2445.5684529999994,2236.966547,44.13750971637601,93.25870602303698,1.3888888888888888,48.76541633333333,6.992481333333335,5.3100000000000005,165.543220046166,34.0,4.000000000000004,968.5280719999998,6.458014569027676e-13,0.1897279999999998,0.979999999999998,-1.282870414836484e-15,-1.0552669849062112e-15,2.2723414240404496e-15,-1.678245770846729e-13,0.9444444444444444,26.90355755555555,0.0199999999999999,1.2148694863219984,0.9879386729548584,12.233407025231,2.722407025230991,1.455371773991008,83.67929815138197,3.694616587496713,1.7077077845361237,0.8237499091029981,0.5525858577612696,15.999999999999996,0.9200000000000002,1.1384298819747254,10.03502102847512,2.292270565633661,6.0,6.0,0.4333333333333338,0.7000000000000001,0.0,12.0,0.9182958340544896,33.058650025961626,21.9211535927943,47.39850002884624,41.88265678793511,-3.720471358654603,169.07999999999967,1.9756262994480904,0.0,11,2.5649493574615367,2.833213344056216,2.4849066497880004,4.804021044733257,0.0
n-OCTANE,0,1.364795918367347,0.4806106052751372,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,4.511797052154195,0,0,7.0,3.3668000000000022,39.05,1.1896926207859084,24.0,16.0,12.0,8.0,306.0,360.0,1172.4021199999995,1227.776431000001,1240.9901339999994,1068.6189409999995,30.314232287282,55.47508415818798,1.0,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,18.461538461538467,1.0946745562130211,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335449,-2.62023625896083,0.7100591715976333,25.789209017751475,0.019171597633136,1.1645494484270047,0.98714350101141,12.205615354408035,2.6946153544080507,1.4807867747343446,43.67270669397953,2.6791886514363874,0.4785533905932737,0.25,0.125,11.0,0.916923076923077,1.1437541082045224,5.459088336747442,4.511797052154195,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,15.424106795320451,31.72521615294554,27.60155386186528,-3.0258022005496863,123.58000000000004,1.8538884938652536,0.0,2,2.079441541679836,1.3862943611198906,1.0986122886681098,3.610917912644224,0.0
2-METHYLHEPTANE,0,0.9042129629629628,0.4921472673477994,96.08799999999998,0.0,53.29384582860579,0.0,0.0,0.0,6.825046296296296,0,0,5.142857142857143,3.2227000000000023,38.98,1.095321566883706,26.0,16.0,12.0,7.0,306.0,360.0,1172.4021199999995,1227.776431000001,1362.0561429999998,1135.1650849999994,30.314232287282,56.48150844303699,1.0769230769230769,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,20.461538461538467,3.0946745562130227,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335451,-2.620236258960829,0.7869822485207103,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871405513215664,12.21678522569015,2.705785225690168,1.4692711607719533,40.9584339347041,2.7069701742688994,0.4330127018922193,0.2886751345948128,0.0,11.0,0.916923076923077,1.1437541082045224,5.119804241838013,6.825046296296296,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,18.631840387544266,31.72521615294554,24.13720727697972,-2.6520022005496857,123.58000000000004,1.8332448957539127,0.0,2,2.079441541679836,1.3862943611198906,1.0986122886681098,3.610917912644224,0.0
3-METHYLHEPTANE,0,0.9536574074074072,0.5261016802172798,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,6.845601851851852,0,0,5.142857142857143,3.2227000000000023,38.98,1.1761575273696134,27.0,17.0,11.0,5.0,306.0,360.0,1172.4021199999995,1227.776431000001,1362.0561429999998,1256.2310939999995,30.314232287282,56.48150844303699,1.0769230769230769,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,20.461538461538467,4.094674556213023,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335451,-2.62023625896083,0.7869822485207103,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871445730036408,12.219390130708666,2.708390130708668,1.466528812603336,39.525596622537805,2.7420779375634896,0.4927992798267444,0.1443375672974064,0.0,11.0,0.916923076923077,1.1437541082045224,4.940699577817226,6.845601851851852,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,19.78837884908273,31.72521615294554,24.13720727697972,-2.6520022005496857,123.58000000000004,1.8325171805360363,0.0,1,2.079441541679836,1.3862943611198906,0.6931471805599453,3.610917912644224,0.0
4-METHYLHEPTANE,0,0.9629629629629628,0.5261016802172798,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,6.8525,0,0,5.142857142857143,3.2227000000000023,38.98,1.103553390593274,27.0,18.0,10.0,4.0,306.0,360.0,1172.4021199999995,1227.776431000001,1362.0561429999998,1256.2310939999995,30.314232287282,56.48150844303699,1.0769230769230769,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,20.461538461538467,4.094674556213023,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335452,-2.6202362589608303,0.7869822485207103,25.789209017751475,0.019171597633136,1.1645494484270047,0.98714471549652,12.220098781647064,2.709098781647051,1.4659086847288862,39.08404610016285,2.758030288037406,0.2886751345948128,0.1443375672974064,0.0,11.0,0.916923076923077,1.1437541082045224,4.885505762520355,6.8525,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,16.473840387544264,31.72521615294554,24.13720727697972,-2.6520022005496857,123.58000000000004,1.8323092619023569,0.0,1,2.079441541679836,1.0986122886681098,0.6931471805599453,3.610917912644224,0.0
3-ETHYLHEXANE,0,0.9999999999999998,0.5261016802172798,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,6.82537037037037,0,0,5.142857142857143,3.2227000000000023,38.98,1.1807338149143478,28.0,19.0,9.0,2.0,306.0,360.0,1172.4021199999995,1227.776431000001,1362.0561429999998,1377.297103,30.314232287282,56.48150844303699,1.0769230769230769,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,20.461538461538467,5.094674556213023,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335451,-2.62023625896083,0.7869822485207103,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871364524740552,12.221633858243663,2.710633858243672,1.4642898655084482,37.55753690526798,2.792333362825924,0.408248290463863,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.6946921131584975,6.82537037037037,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,17.552840387544265,31.72521615294554,24.13720727697972,-2.6520022005496857,123.58000000000004,1.833233837722919,0.0,0,2.079441541679836,1.0986122886681098,0.0,3.610917912644224,0.0
"2,2-DIMETHYLHEXANE",0,0.5515972222222223,0.5167600429991204,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,9.12472222222222,0,0,3.111111111111111,3.2227000000000023,38.98,1.039105668782976,30.0,16.0,10.0,3.0,306.0,360.0,1172.4021199999995,1227.776431000001,1604.188161,1268.2573730000006,30.314232287282,58.49435701273499,1.2307692307692308,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,24.461538461538467,7.094674556213022,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335449,-2.6202362589608303,0.9408284023668642,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871345365608584,12.237905480258249,2.726905480258253,1.4477330657529952,36.82652663973884,2.7813324608169965,0.5303300858899107,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.603315829967354,9.12472222222222,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,16.931968841497785,31.72521615294554,24.13720727697972,-2.634542200549686,123.58000000000004,1.8050603688652536,0.0,0,2.079441541679836,1.3862943611198906,0.0,3.610917912644224,0.0
"2,3-DIMETHYLHEXANE",0,0.8703240740740739,0.5286347163806405,96.08799999999998,0.0,53.29384582860579,0.0,0.0,0.0,9.160416666666666,0,0,3.9375,3.0786000000000016,38.91,1.0808816183873762,30.0,17.0,8.0,2.0,306.0,360.0,1172.4021199999995,1227.776431000001,1483.122152,1443.843246999999,30.314232287282,57.48793272788598,1.1538461538461535,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,22.461538461538467,7.094674556213022,670.5194344615384,-107.90130466613648,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335453,-2.6202362589608303,0.8639053254437872,25.789209017751475,0.019171597633136,1.1645494484270047,0.987131928180929,12.231139151039889,2.7201391510398887,1.4546592242432914,36.36295528246697,2.7978632508321226,0.3333333333333333,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.545369410308372,9.160416666666666,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,18.60257397976808,31.72521615294554,23.41346490856623,-2.278202200549686,123.58000000000004,1.812005168495312,0.0,0,2.079441541679836,1.0986122886681098,0.0,3.610917912644224,0.0
"2,4-DIMETHYLHEXANE",0,0.8795833333333332,0.5286347163806405,96.08799999999998,0.0,53.29384582860579,0.0,0.0,0.0,9.144212962962964,0,0,3.9375,3.0786000000000016,38.91,1.0706483642327285,29.0,18.0,9.0,2.0,306.0,360.0,1172.4021199999995,1227.776431000001,1483.122152,1322.7772379999994,30.314232287282,57.48793272788599,1.1538461538461535,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,22.461538461538467,6.094674556213022,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335453,-2.6202362589608303,0.8639053254437872,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871333303702092,12.227277161281084,2.7162771612810923,1.4590106161408416,36.792882353370416,2.7794363185287603,0.3333333333333333,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.599110294171302,9.144212962962964,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,18.60257397976808,31.72521615294554,23.41346490856623,-2.278202200549686,123.58000000000004,1.8120792781780928,0.0,0,2.079441541679836,1.0986122886681098,0.0,3.610917912644224,0.0
"2,5-DIMETHYLHEXANE",0,0.8864814814814813,0.5286347163806405,96.08799999999998,0.0,53.29384582860579,0.0,0.0,0.0,9.120555555555557,0,0,3.9375,3.0786000000000016,38.91,1.0590169943749477,28.0,17.0,12.0,4.0,306.0,360.0,1172.4021199999995,1227.776431000001,1483.122152,1201.711228999999,30.314232287282,57.48793272788598,1.1538461538461535,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,22.461538461538467,5.094674556213021,670.5194344615384,-107.90130466613648,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335449,-2.6202362589608303,0.8639053254437872,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871257554121632,12.223779513592408,2.7127795135923902,1.462607080965064,38.22296898751132,2.739119941749492,0.6666666666666666,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.777871123438915,9.120555555555557,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,13.05249705669116,31.72521615294554,23.41346490856623,-2.278202200549686,123.58000000000004,1.8127400889205216,0.0,0,2.079441541679836,1.6094379124341005,0.0,3.610917912644224,0.0
"3,3-DIMETHYLHEXANE",0,0.5920138888888888,0.528150214884252,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,9.166736111111112,0,0,3.111111111111111,3.2227000000000023,38.98,1.064907300215855,32.0,16.0,6.0,1.0,306.0,360.0,1172.4021199999995,1227.776431000001,1604.188161,1510.3893910000004,30.314232287282,58.49435701273499,1.2307692307692308,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,24.461538461538467,9.09467455621302,670.5194344615384,-107.90130466613654,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335451,-2.6202362589608312,0.9408284023668642,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871326167037492,12.239832151142709,2.728832151142686,1.4459419068114372,34.88529178748494,2.843584002186399,0.1767766952966369,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.360661473435618,9.166736111111112,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,18.52503551822962,31.72521615294554,24.13720727697972,-2.634542200549686,123.58000000000004,1.803882575153672,0.0,0,2.079441541679836,0.6931471805599453,0.0,3.610917912644224,0.0
"3,4-DIMETHYLHEXANE",0,0.9166666666666664,0.5286347163806405,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,9.176574074074075,0,0,3.9375,3.0786000000000016,38.91,1.166467145226051,31.0,17.0,6.0,1.0,306.0,360.0,1172.4021199999995,1227.776431000001,1483.122152,1564.9092559999997,30.314232287282,57.48793272788599,1.1538461538461535,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,22.461538461538467,8.094674556213022,670.5194344615384,-107.90130466613648,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335453,-2.6202362589608303,0.8639053254437872,25.789209017751475,0.019171597633136,1.1645494484270047,0.9871322689517006,12.232235685518232,2.7212356855182405,1.45364520985138,35.35173963576364,2.8245834755281747,0.1666666666666666,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.418967454470456,9.176574074074075,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,15.365573979768085,31.72521615294554,23.41346490856623,-2.278202200549686,123.58000000000004,1.8114507188055005,0.0,0,2.079441541679836,0.6931471805599453,0.0,3.610917912644224,0.0
2-METHYL-3-ETHYLPENTANE,0,0.8796296296296295,0.5286347163806405,96.08799999999998,0.0,53.29384582860579,0.0,0.0,0.0,9.150462962962964,0,0,3.9375,3.0786000000000016,38.91,1.090070779091306,31.0,18.0,5.0,0.0,306.0,360.0,1172.4021199999995,1227.776431000001,1483.122152,1564.9092559999997,30.314232287282,57.48793272788599,1.1538461538461535,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,22.461538461538467,8.094674556213022,670.5194344615384,-107.90130466613653,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335453,-2.6202362589608303,0.8639053254437872,25.789209017751475,0.019171597633136,1.1645494484270047,0.9872083145630632,12.232349080394888,2.7213490803948983,1.453588503541652,34.83747069060095,2.838779140425138,0.0,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.354683836325121,9.150462962962964,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,16.36703551822962,31.72521615294554,23.41346490856623,-2.278202200549686,123.58000000000004,1.8126421971058744,0.0,0,2.079441541679836,0.0,0.0,3.610917912644224,0.0
3-METHYL-3-ETHYLPENTANE,0,0.625,0.528150214884252,96.08799999999998,0.0,53.29384582860581,0.0,0.0,0.0,9.166666666666668,0,0,3.111111111111111,3.2227000000000023,38.98,1.161437827766148,34.0,15.0,3.0,0.0,306.0,360.0,1172.4021199999995,1227.776431000001,1604.1881609999998,1752.521409,30.314232287282,58.494357012734994,1.2307692307692308,45.09238923076922,6.971403076923078,5.273846153846154,167.03356096755698,24.461538461538467,11.09467455621302,670.5194344615384,-107.90130466613654,0.1313501538461537,0.6784615384615371,-0.0587130177514801,-0.043136094674557,-0.4823690359335447,-2.6202362589608303,0.9408284023668642,25.789209017751475,0.019171597633136,1.1645494484270047,0.987256900388486,12.241118200652124,2.7301182006521216,1.4446410510522805,33.340986994748164,2.8898860298724576,0.0,0.0,0.0,11.0,0.916923076923077,1.1437541082045224,4.167623374343519,9.166666666666668,4.0,3.5,0.4230769230769233,0.7000000000000001,0.0,7.0,0.8904916402194913,23.15278264570677,14.366707034080592,31.72521615294554,24.13720727697972,-2.634542200549686,123.58000000000004,1.8037675858899107,0.0,0,2.079441541679836,0.0,0.0,3.610917912644224,0.0
