material or substance name,Validation,RDKit2D_MinEStateIndex,RDKit2D_qed,RDKit2D_SPS,RDKit2D_BalabanJ,RDKit2D_Chi0n,RDKit2D_Kappa1,RDKit2D_Kappa3,RDKit2D_VSA_EState3,RDKit2D_VSA_EState8,RDKit2D_NHOHCount,RDKit2D_NumHDonors,RDKit2D_Phi,RDKit2D_MolLogP,PubChemFP_fp_0,PubChemFP_fp_9,Mordred2D_nAtom,Mordred2D_ATS0se,Mordred2D_ATS2se,Mordred2D_ATS6se,Mordred2D_ATS0are,Mordred2D_ATS5p,Mordred2D_ATS6p,Mordred2D_ATS0i,Mordred2D_ATS2i,Mordred2D_ATS6i,Mordred2D_AATS0v,Mordred2D_ATSC1dv,Mordred2D_ATSC2dv,Mordred2D_ATSC0v,Mordred2D_ATSC1v,Mordred2D_ATSC1pe,Mordred2D_ATSC1are,Mordred2D_ATSC1p,Mordred2D_ATSC0i,Mordred2D_AATSC0i,Mordred2D_BCUTdv-1l,Mordred2D_BCUTse-1l,Mordred2D_BCUTare-1l,Mordred2D_BalabanJ,Mordred2D_SpMAD_DzZ,Mordred2D_SpAbs_Dzse,Mordred2D_SpMAD_Dzse,Mordred2D_SpMAD_Dzpe,Mordred2D_SpMAD_Dzare,Mordred2D_SpAbs_Dzi,Mordred2D_SpDiam_Dzi,Mordred2D_SpMAD_Dzi,Mordred2D_Sse,Mordred2D_Spe,Mordred2D_Sare,Mordred2D_Sp,Mordred2D_Si,Mordred2D_SsCH3,Mordred2D_ETA_dEpsilon_D,Mordred2D_fMF,Mordred2D_CIC0,Mordred2D_ZMIC1,Mordred2D_FilterItLogS,Mordred2D_VMcGowan,Mordred2D_AMID_h,Mordred2D_MID_C,Mordred2D_AMID_O,Mordred2D_apol,Mordred2D_bpol,Mordred2D_TopoPSA
"3,4-DICHLOROPHENYL ISOCYANATE",1,0.3779320987654324,0.4915381706761963,8.909090909090908,3.143447440684761,5.343441639551152,8.278231827111984,2.0537521286069143,0.8191502897455285,0.0,0,0,2.6611133106170426,2.9607,3,0,14,120.643606,162.87112799999997,41.745052,95.9627,15.587481926849,7.263067986,2175.323652949048,2915.616148228401,661.14084292165,323.2511723250228,6.412698412698409,-7.663391282438904,547.5720041431214,-18.544775627895977,-0.0542499999999997,-0.0541500000000002,-0.1395531407142843,20.08286066219549,1.4344900472996776,0.7729040642299226,2.440348660166735,2.192263061162077,2.2753778793703034,3.31934377587888,39.42972214306764,3.6446436266250974,3.6313231898382607,3.656612136180688,39.28890515462674,29.48595309175924,3.620936422063103,14.856518572469046,14.607843137254903,14.532000000000002,11.94753233532934,15.426306492722215,0.0,0.0,0.4285714285714285,1.88616942546905,35.79185416207508,-3.170244805589584,117.46000000000002,0.652818897859333,14.226527781778142,0.1561249653202572,19.952379,6.037621,29.43
ETHYLENEDIAMINETETRAACETIC ACID,0,-1.2275285546317292,0.3332947371239629,10.7,4.494378506622938,10.558915421974486,17.8,9.791851516523314,34.465751868648695,-2.250544217687075,4,4,7.854173217742615,-2.071199999999996,16,0,36,310.117584,485.08444800000007,690.362144,256.7898,87.84390938958398,76.909589693584,6132.716405327984,9642.428104877494,13677.945943815985,193.0628747374001,20.811728395061728,-36.74691358024692,1477.2571996650076,-73.83848709432002,-1.6341558641975324,-1.9716225308641973,-0.8226219409084393,43.75750727483553,1.215486313189876,1.896622335468636,2.595435227616621,2.35568868144031,4.348925842055261,8.023690899722968,158.70662918393162,8.037413256655485,7.9292081716181215,7.783290314155431,153.32172917749227,111.41328957967396,7.748687228481988,38.07428987618356,36.980392156862735,37.73600000000001,21.54771736526947,41.57888226779038,0.0,0.1244444444444443,0.0,3.4227578041353786,53.21988613466888,1.5296943620925845,201.4799999999997,0.8970568189333239,19.916571174245515,0.6791403170719903,35.98468799999998,22.943312,155.68
3-NITROBENZOTRIFLUORIDE,0,-4.535694444444444,0.5053629591856786,11.307692307692308,3.131063793808188,6.207004672213868,9.497642418930765,2.1723767400814507,10.11831254724112,0.0,0,0,2.2217996623175487,2.613600000000001,4,0,17,164.562536,249.178116,137.742336,147.4649,14.461406589849,4.864031075000001,3120.035614661996,4558.0095695557,2504.7247807335,252.7165314215217,15.176470588235292,51.48096885813148,581.5485942114947,0.7150922429641503,0.5747411764705904,0.726247058823531,0.3418774164705894,82.11825913265571,4.830485831332688,2.7771346975111326,2.438364823218625,2.192796473041667,2.51578228023757,4.221477701091847,53.835187302194726,4.243862209808171,4.172784929943869,4.1056244763027685,52.42097463096381,39.85842535380714,4.138648361644568,18.970138383102697,19.02352941176471,19.468,11.216869461077843,20.181919842277736,0.0,0.0,0.3529411764705882,2.023904232739217,35.534373076127395,-2.687969401693296,108.43000000000002,0.8072725437775172,14.518660101147155,0.2626470916567882,18.73217199999999,8.517828,43.14
TRICHLOROACETALDEHYDE,0,-1.722222222222222,0.3753007229893145,11.166666666666666,3.4459912135188384,2.619491978681171,6.539999999999999,4.54,0.0,0.0,0,0,2.189299997889241,1.5555,1,0,7,71.378087,91.476609,0.0,53.6167,0.0,0.0,1128.435933457449,1434.1866485417502,0.0,372.3458857333171,-4.893424036281182,-2.858654572940285,236.77896657729752,-4.755036393620269,-0.1146306122448985,-0.0582877551020407,-0.0023759636091631,6.000706851693422,0.8572438359562031,0.7685358804389519,2.6046809823671384,2.342935007284975,3.168489872670569,1.7461930095881544,14.33279878504698,2.4863383884194468,2.5121371365900704,2.635784752171736,15.472148048413352,11.383838712177614,2.641815444031628,8.071012381646032,7.929411764705883,7.675999999999999,6.795684431137725,7.871902435991936,0.0,0.0,0.0,0.9649839288804956,35.14007054681232,-1.7043624724707414,77.33,1.103119738923038,3.847271824131503,0.277675565098879,11.348793,3.4012070000000003,17.07
TRICHLOROACETIC ACID,0,-2.166666666666666,0.5487853049557158,11.285714285714286,3.7911184170869663,2.989355304991503,7.339999999999999,2.970914826498422,7.854166666666667,0.0,1,1,2.173081624212395,1.4412000000000005,1,0,8,84.729803,105.391041,0.0,65.8667,0.0,0.0,1313.887219259949,1587.7969860631,0.0,352.85149713719704,-4.444444444444447,14.92592592592593,248.6846267936665,65.58100253565524,-0.8402312500000002,-0.7493140625000002,0.7167381294867343,6.799055131312871,0.8498818914141089,0.76853759777125,2.599095418300223,2.3389609291599784,3.541196965079901,2.1191211244011416,18.62787180820896,2.7760574132567384,2.793761661085127,2.890282301442371,20.145610270313192,14.904225571277683,2.9535821926511625,9.401675163874728,9.27843137254902,9.076,7.275923952095809,9.081288509187145,0.0,0.1141156462585033,0.0,1.0943609377704335,37.93759217370789,-1.1409459030156612,83.20000000000002,1.184836660019391,3.999198421397215,0.4753357527413752,12.150792999999998,3.4012070000000003,37.3
CHLOROACETALDEHYDE,0,0.1111111111111111,0.3282712388307935,6.25,2.2968352619191386,2.070669813849264,3.96,1.96,0.0,0.0,0,0,2.930400000000001,0.4240999999999999,3,0,7,60.66376499999999,75.133162,0.0,47.27890000000001,0.0,0.0,1161.952381872147,1481.5114591632791,0.0,237.23525316698544,2.5341395817586285,-6.177626606198035,370.155190897854,-49.02453834652129,-0.0041326530612246,-0.0037734693877551,-0.2314463510130813,7.338196045163993,1.0483137207377131,0.7679281317812223,2.616982115762184,2.367617034217373,1.9747448713915887,1.597117720232356,7.50620377444255,1.9338358152207389,1.942977308752185,1.9919177928328988,7.934128790538249,6.891062067623789,2.02163158494378,7.427895120174799,7.176470588235295,7.172,4.983460479041916,7.983944388693018,0.0,0.0,0.0,0.9649839288804952,16.272700960917053,-0.7261340374240755,52.85000000000001,0.8276650429449552,3.560660171779821,0.4138325214724776,8.322379,4.387620999999999,17.07
DICHLOROACETALDEHYDE,1,-0.8518518518518519,0.3656434783122126,8.6,2.825749368745867,2.318877774861569,5.25,4.25,0.0,0.0,0,0,2.609558823529412,0.989,2,0,7,66.020926,82.915041,0.0,50.4478,0.0,0.0,1145.194157664798,1457.65009133203,0.0,304.79056945015134,-1.1310153691106082,-4.3005794910556805,344.14314655622536,-21.07892053883512,-0.0405734693877553,-0.0229306122448981,-0.0701806384366529,6.726297882852851,0.9608996975504072,0.7679213426575912,2.611016935649557,2.355644576614308,2.5395388613593908,1.704892872640957,11.003537107826192,2.28087499903036,2.2997908270995326,2.392553520641518,11.7811755213906,9.248342499144378,2.4086098256064226,7.749453750910415,7.552941176470589,7.423999999999999,5.88957245508982,7.927923412342477,0.0,0.0,0.0,0.8571428571428577,26.38027756931205,-1.0502817857177718,65.09000000000002,0.995522030828498,3.719191777939685,0.3329115249114694,9.835586,3.894414,17.07
"1-CHLORO-2,4-DINITROBENZENE",0,-0.768518518518519,0.5431080805091585,9.615384615384617,3.2670522123616927,6.137435633433473,9.39841732979664,1.9093966896778856,20.406827286470143,0.0,0,0,2.4286306884001543,2.1564000000000005,3,0,16,151.284249,208.955452,97.7445,127.8787,14.601317148849,7.139071972000001,2647.963789259647,3610.4494211804,1465.3613640453,280.657191031416,9.916666666666664,19.02623456790124,499.74194562697215,21.5759690906978,1.2421500000000014,1.6287749999999994,0.9656340074999998,24.85545350369193,1.5534658439807454,0.7740113225400753,2.4403297049834527,2.193767440098898,2.5260422803956035,3.8742525058178425,50.960200371436045,4.016625963231056,3.9671697493806186,3.9171485212616513,49.73834008274572,36.50805291763067,3.9089945927393934,17.746176256372905,17.607843137254903,17.828000000000003,11.741544311377249,18.19357912311395,0.0,0.0,0.375,1.8915414066556504,37.00921015341045,-2.5791176496370527,118.72000000000004,0.970658965669324,12.472017116625109,0.5251731580122789,19.608378999999992,5.851621,86.28
p-DIMETHYLAMINOBENZALDEHYDE,1,0.7181481481481483,0.5946734761495902,9.272727272727272,2.90982279990154,6.742213231911951,7.793199174406604,1.802305551397824,0.0,0.0,0,0,2.260852880199687,1.5651,11,0,22,165.32110000000006,274.034736,158.358116,131.16490000000002,35.867735719584,19.210093018188,3571.93472568924,5734.037798560545,3786.903053659688,209.6944661213745,24.54545454545454,-15.14876033057852,1129.3079549163235,-79.64928498284014,0.1100272727272702,0.089645454545452,-0.6463425354545421,31.735840468114937,1.4425382030961336,0.9949500768898292,2.4380182767804923,2.192422915631883,2.242704555869001,4.124989818754408,45.10634095100795,4.129492319017079,4.093575264847815,4.048755447367657,43.745791431254446,33.33890212630151,4.006521980874566,21.876911871813547,21.03137254901961,21.308,14.530971856287424,24.78421738319583,3.936342592592593,0.0,0.2727272727272727,3.0265033099086853,26.69143245410163,-1.8316272169407333,125.46000000000004,0.3402746824552434,17.662259584468188,0.157339392606934,24.26672299999998,13.613276999999997,20.31
ETHYL CHLOROFORMATE,0,-0.7384259259259258,0.4746318974592291,7.666666666666667,2.831257109931365,3.401567835123501,5.76,3.76,0.0,2.04425925925926,0,0,2.851280672268908,1.3817000000000002,5,0,11,94.992925,137.72576800000002,0.0,75.45890000000001,5.965130178,0.0,1844.0333278131448,2694.428537804296,0.0,214.79290361313144,20.524844403632287,5.775329048056321,542.9102530377081,-104.85139813535798,-0.0551669421487604,-0.0811479338842975,-0.8145615795142558,11.540189980960902,1.0491081800873547,0.7740141939295659,2.630114511858867,2.3845009956424392,2.6272148478988635,2.4877654144271104,15.983799435747732,2.742496991857928,2.73027361502937,2.717206467285012,17.38823761308806,14.064720207153862,2.9511428559982367,11.64639475600874,11.250980392156864,11.332000000000004,7.262254491017963,12.608620107812404,1.6947222222222222,0.0,0.0,1.6695025433272983,18.62441824038641,-0.9118790508778544,72.81000000000003,0.869028904562275,5.465004066965171,0.5900647106914779,12.127965,8.130035,26.3
METHOXYACETIC ACID,1,-0.9328703703703703,0.5067643971594255,8.166666666666666,2.831257109931365,3.470816957614232,5.43,3.43,7.788472222222222,-0.2083333333333334,1,1,2.4034389390519184,-0.2825999999999998,6,0,12,102.98748,146.576476,20.155392,84.54000000000002,4.322152225999999,1.333838714547,2046.2428378229945,2897.235261853946,554.752956072747,175.51879189388683,10.0,-16.0,488.6985162968977,-97.67533628306946,-0.3983062499999997,-0.5099999999999996,-0.8931029902122497,12.370184481221989,1.030848706768499,0.9975789474093636,2.611859022080229,2.368736090227162,2.6272148478988635,2.798003135628697,16.3128550275136,2.8016407713252467,2.776929280569297,2.7117244984419684,17.557095962110836,14.385544514724552,2.983894055644573,12.65549890750182,12.223529411764709,12.480000000000004,6.836382035928143,13.874027157358151,1.341388888888889,0.1119047619047618,0.0,2.084962500721156,15.477437306404546,0.3113841150271987,66.44000000000005,0.8618394866427606,5.508140574482258,0.8618394866427606,11.416758,8.623241999999998,46.53
METHYL CHLOROFORMATE,0,-0.7731481481481481,0.4186519963466697,6.8,2.847378923087672,2.6944610539369536,4.76,3.759999999999999,0.0,0.0,0,0,1.928711489361702,0.9916,3,0,8,74.015481,94.856428,0.0,59.5289,0.0,0.0,1347.4036676746468,1775.739095496697,0.0,234.6296936416569,14.395061728395062,-9.185185185185189,371.2773348569247,-87.32683036679538,-0.1771312500000002,-0.2107015625000001,-0.7398849606193907,7.863692740111868,0.9829615925139836,0.7740139550870355,2.6739632121192294,2.4193377606083284,2.5395388613593908,1.7346443036268326,9.710993865727565,2.027011625917482,2.017930119678111,2.0158510818609074,10.859300105143376,8.722125685557726,2.2292115351509203,8.758557902403496,8.525490196078433,8.572000000000001,5.4637,9.193330461888229,1.2175925925925926,0.0,0.0,1.0943609377704335,18.4669171866887,-0.4833160046855252,58.72000000000002,1.0212864651611726,3.590369606276311,0.6899812122026584,9.124379,6.123620999999999,26.3
TETRACHLOROTHIOPHENE,0,0.3410493827160499,0.610982581495215,10.22222222222222,3.2921656663149554,3.920106182500773,7.961419878296145,1.4667861912139464,0.6820987654320998,0.0,0,0,2.520579343358465,4.3617,0,0,9,87.20841300000001,116.666642,0.0,62.9892,0.0,0.0,1287.1449428277,1758.5026869626004,0.0,478.525408601814,-6.008230452674898,-6.779454351470813,14.543170235987064,-4.8454844739602665,-0.0082333333333331,0.0083999999999995,-0.4469000000000003,8.56449202848888,0.9516102253876534,0.6529260096131025,2.4918164190671006,2.221164466537017,2.543759430242489,1.8100652577551235,25.52696990282161,2.915014551716596,2.9746282335174143,3.127575104522008,27.852595039611,18.77870230520252,3.1327352770652177,10.138747268754551,9.968627450980392,9.504,10.95808383233533,9.526542809694234,0.0,0.0,0.5555555555555556,1.7777777777777777,52.56608894273521,-4.138088251209714,113.07,0.9898042053289006,8.27158917518327,0.0,18.3,4.500000000000001,28.24
"3,4-DICHLOROANILINE",0,0.496913580246914,0.5825188519698148,9.555555555555555,3.171678030440916,4.565330022776957,6.716279069767443,1.5012345679012344,1.0301234567901243,0.0,2,1,1.8359959074191856,2.5756,5,0,14,113.188302,164.61346399999996,18.0144,87.14270000000002,10.319753554547,2.90721748,2232.913315105045,3082.0584390834497,352.67915480018,281.9840159070354,3.603174603174598,-12.705467372134043,742.0110999493287,95.20586320873944,-0.3402000000000004,-0.320014285714285,0.7718502728571445,19.75413322000034,1.41100951571431,0.772904064208946,2.440420798763141,2.192239137305123,2.34622717382778,2.6699425922110973,27.005148479641026,3.048952539331109,3.0541300849218995,3.111087466097009,27.33544052814924,19.440445709376576,3.0794933904676887,14.413692643845591,13.9843137254902,13.892000000000005,11.26584730538922,15.632210065451186,0.0,0.1085137085137083,0.4285714285714285,2.079958248483125,32.78660064631965,-2.805615629503121,106.10000000000004,0.5820815516775821,12.143283228246991,0.0,18.813965,5.466035000000001,26.02
"1,2-DICHLORO-4-NITROBENZENE",0,-0.5255864197530866,0.5065691418971879,9.636363636363637,3.1515496683060507,5.251689930015015,8.298039215686273,1.817283950617284,10.680438397581256,0.0,0,0,2.3143105819269505,2.9016,3,0,14,126.454806,177.07921999999996,25.3953,101.9627,11.541157616849,3.4967200000000003,2233.980582661547,3083.0336342659007,353.187667443,308.45644912609623,5.952380952380949,4.7389770723104006,535.8560056902854,17.203930070074872,0.7014000000000006,0.9502714285714284,0.6397337185714294,19.83520799133834,1.4168005708098814,0.7729040642248975,2.4407459228846355,2.192524829536538,2.3956341215135137,3.2570499937462376,38.55437364756517,3.583549574984133,3.5653190351770743,3.5814856470342264,38.58070381506506,28.80127741049791,3.5694322314658007,15.187181354697742,14.95686274509804,14.932000000000002,11.427771856287425,15.635692565917426,0.0,0.0,0.4285714285714285,1.733190179035029,36.33576200808331,-3.1852445274802514,113.54,0.8111720425576648,12.31229486669756,0.3099517293524916,19.084378999999995,5.195621,43.14
DEXTROSE,1,-1.787361111111111,0.2816378107304673,21.08333333333333,4.070579536848795,6.238174395098331,11.47,2.8388089924448727,43.53638652683295,-0.760115268329554,5,5,4.946449961488837,-3.3787999999999987,8,0,24,205.97496,317.3996559999998,264.81024,169.07999999999998,35.81187338158399,21.329388578187995,4092.485675645988,5971.7790608136975,5667.1791059648895,175.51879189388683,-20.0,-37.0,977.3970325937952,96.64919261653888,-1.77113125,-2.01,0.7187881997877501,24.740368962443977,1.030848706768499,1.986012770617664,2.5538479075042906,2.308856964223064,3.985164450858579,5.313898432328131,62.55614693678855,5.316551744823602,5.298530928690922,5.251024454151001,64.53118102612814,48.36219691435648,5.449737662959966,25.310997815003645,24.447058823529414,24.96,13.672764071856289,27.748054314716303,0.0,0.2303921568627448,0.0,3.084962500721156,36.12403036800312,2.447909968524663,126.32000000000004,0.8572273262670826,11.845117911641127,0.8572273262670826,22.83351599999998,12.906483999999995,118.22
o-CHLORONITROBENZENE,0,-0.5115740740740744,0.4636021031419894,9.3,3.1529414466808685,4.951075726195414,7.022233445566778,1.2473799215558994,10.316481481481482,0.0,0,0,1.8697533423625217,2.2482000000000006,4,0,14,121.097645,172.22978399999994,18.942336,98.79380000000002,7.449445888849,1.069535972,2250.738806868896,3097.2399215137,370.3685533923,274.67879098451345,8.587301587301585,12.950617283950614,597.353429021191,5.196872846044868,0.7686000000000006,1.001571428571428,0.516515434285715,20.69892755935285,1.4784948256680603,0.7740118037318071,2.442555237617591,2.1955985926963164,2.3960449098608665,3.028264404389102,31.33287579506624,3.2010505208035704,3.175128042829853,3.161380025664844,30.99458581400224,22.581787586669265,3.1557128909849994,14.865622723962126,14.580392156862748,14.680000000000003,10.52165988023952,15.691713542267967,0.0,0.0,0.4285714285714285,1.8221267860233528,28.60044337267479,-2.40144049378476,101.30000000000004,0.7173264998097013,12.211553912665154,0.3407063501213613,17.571171999999994,5.688827999999999,43.14
p-CHLORONITROBENZENE,0,-0.4619753086419753,0.4636021031419894,9.3,3.0034006845798173,4.951075726195414,7.022233445566778,1.4481065722834785,10.5798828420257,0.0,0,0,1.8697533423625217,2.2482000000000006,4,0,14,121.097645,172.22978399999994,25.3953,98.79380000000002,8.104977753698,3.4967200000000003,2250.738806868896,3097.2399215137,353.187667443,274.67879098451345,7.587301587301585,8.172839506172842,597.353429021191,5.196872846044882,0.7686000000000006,1.001571428571428,0.516515434285715,20.69892755935285,1.4784948256680603,0.7740095138899892,2.442677290627313,2.1957675462339026,2.259902596224093,3.1979659950641355,33.203510441231,3.3881139854200457,3.362510756173572,3.3509140989437256,32.88471635324878,25.35723835176569,3.344725944909652,14.865622723962126,14.580392156862748,14.680000000000003,10.52165988023952,15.691713542267967,0.0,0.0,0.4285714285714285,1.8221267860233528,28.60044337267479,-2.40144049378476,101.30000000000004,0.7172397909100295,12.21331031785525,0.3409071341154807,17.571171999999994,5.688827999999999,43.14
TRIETHYL PHOSPHATE,0,-3.219328703703704,0.5904722914889335,11.909090909090908,3.908471949775869,7.201527100915053,11.11,4.534240771185683,0.0,6.214189814814816,0,0,5.778578229087753,2.204,15,1,26,205.75214500000004,375.14357400000017,316.772076,163.3436,44.53466734200001,47.108384158188,4386.3067272698345,7553.943226442387,7193.071323947988,171.9114585224617,-6.560230842282126,104.93118562349326,1226.683010459249,-235.9725595618964,-1.162451331360948,-1.7005686390532544,-5.124222920312165,31.28917103513401,1.203429655197462,0.5419774293096067,2.452685395456329,2.01010168528774,3.790229816165348,3.447015591766459,50.71725781580851,4.677760401840744,4.764229726375572,4.721765565420552,54.38724964993687,36.35870381183281,4.9903193465901845,26.39730517115805,25.196078431372552,25.624,16.083769461077846,29.88351420477252,5.222291666666667,0.0,0.0,3.1581974591713347,32.59402173933318,-1.4950939586251497,139.33999999999995,0.885945493586323,10.673938036811942,0.6829459364195171,26.859894999999973,28.964105,54.57000000000001
